transaction_id,sale_id,product,member_id,date
AAA124195,1,oh_white,swhi6226,2023-12-15
AAA124196,1,vh_grey,sful1247,2023-12-15
AAA124197,1,ojean,,2023-12-15
AAA124197,2,oh_grey,,2023-12-15
AAA124198,1,vt_grey,csta5435,2023-12-15
AAA124199,1,ojean,,2023-12-15
AAA124200,1,pt_grey,,2023-12-15
AAA124200,2,vpolo,,2023-12-15
AAA124200,3,pt_white,,2023-12-15
AAA124200,4,pt_black,,2023-12-15
AAA124200,5,vt_white,,2023-12-15
AAA124201,1,ppolo,cpal3714,2023-12-15
AAA124201,2,pt_grey,cpal3714,2023-12-15
AAA124201,3,ot_white,cpal3714,2023-12-15
AAA124202,1,pt_black,,2023-12-15
AAA124202,2,ot_white,,2023-12-15
AAA124202,3,vpolo,,2023-12-15
AAA124203,1,pt_grey,,2023-12-15
AAA124204,1,pt_grey,jrus9198,2023-12-15
AAA124204,2,pt_grey,jrus9198,2023-12-15
AAA124204,3,vt_grey,jrus9198,2023-12-15
AAA124205,1,ppolo,msmi1767,2023-12-15
AAA124206,1,opolo,,2023-12-15
AAA124206,2,vpolo,,2023-12-15
AAA124207,1,ot_grey,,2023-12-15
AAA124208,1,vpolo,cree4553,2023-12-15
AAA124208,2,vt_white,cree4553,2023-12-15
AAA124208,3,pt_grey,cree4553,2023-12-15
AAA124209,1,pjean,,2023-12-15
AAA124209,2,ot_grey,,2023-12-15
AAA124210,1,ppolo,,2023-12-15
AAA124210,2,opolo,,2023-12-15
AAA124210,3,oh_black,,2023-12-15
AAA124211,1,vt_black,,2023-12-15
AAA124211,2,ppolo,,2023-12-15
AAA124211,3,pt_white,,2023-12-15
AAA124212,1,ot_white,,2023-12-15
AAA124212,2,ph_grey,,2023-12-15
AAA124212,3,ot_black,,2023-12-15
AAA124213,1,pt_grey,rbra9350,2023-12-15
AAA124214,1,vpolo,,2023-12-15
AAA124214,2,oh_white,,2023-12-15
AAA124215,1,vt_white,rtho7757,2023-12-15
AAA124215,2,oh_grey,rtho7757,2023-12-15
AAA124215,3,ph_white,rtho7757,2023-12-15
AAA124215,4,pt_grey,rtho7757,2023-12-15
AAA124216,1,vt_grey,,2023-12-15
AAA124216,2,opolo,,2023-12-15
AAA124216,3,vt_black,,2023-12-15
AAA124217,1,ot_black,lmcd8247,2023-12-15
AAA124218,1,ot_black,,2023-12-15
AAA124218,2,ot_grey,,2023-12-15
AAA124218,3,ojean,,2023-12-15
AAA124219,1,ot_grey,jwei2566,2023-12-15
AAA124220,1,vt_grey,,2023-12-15
AAA124221,1,ot_white,lfos8946,2023-12-15
AAA124221,2,vh_black,lfos8946,2023-12-15
AAA124222,1,pjean,,2023-12-15
AAA124222,2,oh_white,,2023-12-15
AAA124222,3,vh_black,,2023-12-15
AAA124222,4,ot_black,,2023-12-15
AAA124223,1,ot_grey,mkid1658,2023-12-15
AAA124224,1,ot_grey,,2023-12-15
AAA124225,1,vt_grey,phar3084,2023-12-15
AAA124225,2,pjean,phar3084,2023-12-15
AAA124225,3,pt_grey,phar3084,2023-12-15
AAA124226,1,vpolo,,2023-12-15
AAA124227,1,ot_black,,2023-12-15
AAA124228,1,oh_black,dtat5452,2023-12-15
AAA124229,1,ot_white,,2023-12-15
AAA124230,1,vh_black,ccla9195,2023-12-15
AAA124231,1,ot_black,,2023-12-15
AAA124232,1,ot_black,,2023-12-15
AAA124233,1,oh_white,kpat7242,2023-12-15
AAA124233,2,vpolo,kpat7242,2023-12-15
AAA124234,1,vpolo,,2023-12-15
AAA124234,2,pt_white,,2023-12-15
AAA124234,3,pjean,,2023-12-15
AAA124235,1,ojean,,2023-12-15
AAA124235,2,oh_grey,,2023-12-15
AAA124236,1,vt_grey,rtho3631,2023-12-15
AAA124237,1,ot_white,,2023-12-15
AAA124237,2,vh_grey,,2023-12-15
AAA124238,1,ot_black,,2023-12-15
AAA124239,1,ot_black,arui5516,2023-12-15
AAA124239,2,pt_grey,arui5516,2023-12-15
AAA124239,3,ot_black,arui5516,2023-12-15
AAA124240,1,ot_white,,2023-12-15
AAA124240,2,vpolo,,2023-12-15
AAA124240,3,vt_white,,2023-12-15
AAA124240,4,vt_grey,,2023-12-15
AAA124240,5,ot_black,,2023-12-15
AAA124241,1,ot_black,,2023-12-15
AAA124241,2,pt_black,,2023-12-15
AAA124241,3,ot_white,,2023-12-15
AAA124242,1,oh_grey,bkha2913,2023-12-15
AAA124243,1,pjean,,2023-12-15
AAA124243,2,vh_black,,2023-12-15
AAA124244,1,oh_white,,2023-12-15
AAA124245,1,vt_black,lshe4610,2023-12-15
AAA124246,1,vt_white,,2023-12-15
AAA124247,1,oh_white,,2023-12-15
AAA124248,1,ph_white,,2023-12-15
AAA124249,1,ot_grey,mpow2674,2023-12-15
AAA124250,1,vjean,,2023-12-15
AAA124250,2,ot_white,,2023-12-15
AAA124251,1,vt_white,,2023-12-15
AAA124251,2,ppolo,,2023-12-15
AAA124251,3,pt_black,,2023-12-15
AAA124251,4,pt_black,,2023-12-15
AAA124252,1,pt_grey,cham5864,2023-12-15
AAA124252,2,ot_grey,cham5864,2023-12-15
AAA124252,3,pjean,cham5864,2023-12-15
AAA124253,1,vjean,,2023-12-15
AAA124253,2,pt_black,,2023-12-15
AAA124253,3,ppolo,,2023-12-15
AAA124254,1,vjean,,2023-12-15
AAA124254,2,ot_white,,2023-12-15
AAA124254,3,ppolo,,2023-12-15
AAA124255,1,vjean,,2023-12-15
AAA124256,1,ojean,,2023-12-15
AAA124257,1,opolo,,2023-12-15
AAA124257,2,ph_black,,2023-12-15
AAA124258,1,ph_grey,,2023-12-15
AAA124259,1,vt_black,,2023-12-15
AAA124260,1,ph_black,afor2676,2023-12-15
AAA124261,1,pjean,,2023-12-15
AAA124262,1,ot_black,,2023-12-15
AAA124263,1,vjean,,2023-12-15
AAA124263,2,opolo,,2023-12-15
AAA124264,1,vt_white,ndav9585,2023-12-15
AAA124265,1,vt_grey,dleo6647,2023-12-15
AAA124265,2,vt_grey,dleo6647,2023-12-15
AAA124266,1,oh_black,,2023-12-15
AAA124266,2,ppolo,,2023-12-15
AAA124266,3,vjean,,2023-12-15
AAA124267,1,vjean,jcol8175,2023-12-15
AAA124268,1,pt_grey,,2023-12-15
AAA124269,1,vh_black,tric4096,2023-12-15
AAA124270,1,ph_black,lyu2271,2023-12-16
AAA124270,2,ppolo,lyu2271,2023-12-16
AAA124270,3,opolo,lyu2271,2023-12-16
AAA124271,1,pt_white,asco1389,2023-12-16
AAA124271,2,vt_black,asco1389,2023-12-16
AAA124271,3,oh_grey,asco1389,2023-12-16
AAA124272,1,ot_white,pmcb2518,2023-12-16
AAA124272,2,ot_grey,pmcb2518,2023-12-16
AAA124272,3,ot_grey,pmcb2518,2023-12-16
AAA124272,4,pt_grey,pmcb2518,2023-12-16
AAA124273,1,ot_white,,2023-12-16
AAA124273,2,pt_black,,2023-12-16
AAA124273,3,ot_black,,2023-12-16
AAA124274,1,ojean,,2023-12-16
AAA124274,2,ojean,,2023-12-16
AAA124275,1,ot_grey,acor1997,2023-12-16
AAA124275,2,pt_black,acor1997,2023-12-16
AAA124275,3,ppolo,acor1997,2023-12-16
AAA124276,1,pt_white,rgil4377,2023-12-16
AAA124276,2,ot_white,rgil4377,2023-12-16
AAA124277,1,opolo,,2023-12-16
AAA124278,1,ot_black,,2023-12-16
AAA124278,2,oh_black,,2023-12-16
AAA124278,3,ot_black,,2023-12-16
AAA124279,1,ot_grey,,2023-12-16
AAA124280,1,ppolo,ahow3982,2023-12-16
AAA124280,2,oh_black,ahow3982,2023-12-16
AAA124280,3,pt_black,ahow3982,2023-12-16
AAA124281,1,ot_black,kkin2868,2023-12-16
AAA124281,2,pt_white,kkin2868,2023-12-16
AAA124282,1,opolo,,2023-12-16
AAA124282,2,ot_grey,,2023-12-16
AAA124282,3,pt_grey,,2023-12-16
AAA124283,1,pt_black,,2023-12-16
AAA124284,1,ojean,jcan4857,2023-12-16
AAA124285,1,oh_white,dmoy7084,2023-12-16
AAA124285,2,opolo,dmoy7084,2023-12-16
AAA124285,3,vpolo,dmoy7084,2023-12-16
AAA124286,1,ot_black,,2023-12-16
AAA124286,2,ot_white,,2023-12-16
AAA124286,3,opolo,,2023-12-16
AAA124287,1,vt_white,,2023-12-16
AAA124287,2,vjean,,2023-12-16
AAA124287,3,vt_grey,,2023-12-16
AAA124288,1,opolo,,2023-12-16
AAA124289,1,ojean,ches6210,2023-12-16
AAA124290,1,ppolo,,2023-12-16
AAA124291,1,ph_white,,2023-12-16
AAA124292,1,vh_white,,2023-12-16
AAA124292,2,vpolo,,2023-12-16
AAA124293,1,vt_white,,2023-12-16
AAA124293,2,opolo,,2023-12-16
AAA124294,1,ot_white,,2023-12-16
AAA124294,2,oh_white,,2023-12-16
AAA124294,3,ot_black,,2023-12-16
AAA124295,1,vt_white,,2023-12-16
AAA124296,1,vt_black,cnel5742,2023-12-16
AAA124296,2,pt_black,cnel5742,2023-12-16
AAA124296,3,vt_white,cnel5742,2023-12-16
AAA124297,1,pjean,djac1901,2023-12-16
AAA124298,1,vt_black,jliu2154,2023-12-16
AAA124299,1,ppolo,,2023-12-16
AAA124300,1,ot_grey,shar1763,2023-12-16
AAA124301,1,ot_white,dcal8113,2023-12-16
AAA124302,1,vt_white,,2023-12-16
AAA124303,1,ot_white,,2023-12-16
AAA124303,2,vpolo,,2023-12-16
AAA124303,3,pt_white,,2023-12-16
AAA124304,1,oh_white,,2023-12-16
AAA124305,1,ojean,jnew5954,2023-12-16
AAA124306,1,vjean,cpay2316,2023-12-16
AAA124307,1,ot_white,,2023-12-16
AAA124307,2,ot_grey,,2023-12-16
AAA124308,1,ot_grey,,2023-12-16
AAA124308,2,ot_grey,,2023-12-16
AAA124308,3,pt_black,,2023-12-16
AAA124309,1,oh_black,ldou9112,2023-12-16
AAA124310,1,ojean,,2023-12-16
AAA124311,1,ppolo,srob8737,2023-12-16
AAA124311,2,pt_grey,srob8737,2023-12-16
AAA124311,3,ot_black,srob8737,2023-12-16
AAA124312,1,vpolo,,2023-12-16
AAA124313,1,vt_black,bray8715,2023-12-16
AAA124314,1,vt_black,,2023-12-16
AAA124314,2,vt_grey,,2023-12-16
AAA124315,1,ppolo,,2023-12-16
AAA124316,1,ojean,hwil8228,2023-12-16
AAA124317,1,ot_grey,mcar9870,2023-12-16
AAA124318,1,ppolo,kher5383,2023-12-16
AAA124319,1,vt_white,,2023-12-16
AAA124320,1,ojean,thal4555,2023-12-16
AAA124321,1,vt_grey,grob4458,2023-12-16
AAA124322,1,oh_grey,,2023-12-16
AAA124323,1,vjean,hpar8669,2023-12-16
AAA124324,1,ot_black,,2023-12-16
AAA124324,2,ot_black,,2023-12-16
AAA124324,3,opolo,,2023-12-16
AAA124325,1,opolo,,2023-12-16
AAA124326,1,vt_black,,2023-12-16
AAA124327,1,ot_grey,,2023-12-16
AAA124328,1,oh_white,,2023-12-16
AAA124329,1,vt_grey,sper4813,2023-12-16
AAA124330,1,oh_black,jwil2511,2023-12-16
AAA124331,1,ot_white,,2023-12-16
AAA124331,2,ot_grey,,2023-12-16
AAA124331,3,ph_grey,,2023-12-16
AAA124332,1,ot_black,,2023-12-16
AAA124332,2,ppolo,,2023-12-16
AAA124332,3,ot_grey,,2023-12-16
AAA124333,1,ot_white,,2023-12-16
AAA124333,2,pt_black,,2023-12-16
AAA124333,3,pt_white,,2023-12-16
AAA124334,1,vh_black,aher6765,2023-12-16
AAA124335,1,pt_grey,,2023-12-16
AAA124335,2,pjean,,2023-12-16
AAA124335,3,ot_black,,2023-12-16
AAA124335,4,pt_black,,2023-12-16
AAA124336,1,ppolo,,2023-12-16
AAA124337,1,ot_grey,,2023-12-16
AAA124337,2,ppolo,,2023-12-16
AAA124337,3,oh_black,,2023-12-16
AAA124338,1,oh_grey,bros6019,2023-12-16
AAA124339,1,pjean,,2023-12-16
AAA124339,2,vh_grey,,2023-12-16
AAA124339,3,pt_grey,,2023-12-16
AAA124340,1,ot_black,,2023-12-16
AAA124340,2,ppolo,,2023-12-16
AAA124340,3,vt_black,,2023-12-16
AAA124341,1,ot_white,ktho9169,2023-12-16
AAA124342,1,ojean,,2023-12-16
AAA124342,2,vh_grey,,2023-12-16
AAA124342,3,pjean,,2023-12-16
AAA124343,1,ot_black,jrus5414,2023-12-17
AAA124344,1,ot_grey,,2023-12-17
AAA124344,2,ot_grey,,2023-12-17
AAA124344,3,pt_grey,,2023-12-17
AAA124345,1,opolo,dwil6995,2023-12-17
AAA124346,1,vt_grey,,2023-12-17
AAA124347,1,ot_white,tmar6875,2023-12-17
AAA124348,1,ot_grey,,2023-12-17
AAA124348,2,ot_black,,2023-12-17
AAA124348,3,pt_grey,,2023-12-17
AAA124349,1,ojean,,2023-12-17
AAA124350,1,ot_black,ktho1336,2023-12-17
AAA124351,1,vt_grey,,2023-12-17
AAA124352,1,ot_white,aken5512,2023-12-17
AAA124353,1,vt_black,blop4424,2023-12-17
AAA124353,2,vh_black,blop4424,2023-12-17
AAA124353,3,vpolo,blop4424,2023-12-17
AAA124354,1,ot_black,kfle6476,2023-12-17
AAA124355,1,vt_white,,2023-12-17
AAA124355,2,vt_white,,2023-12-17
AAA124355,3,vt_grey,,2023-12-17
AAA124356,1,vt_black,,2023-12-17
AAA124357,1,opolo,,2023-12-17
AAA124358,1,opolo,drod3905,2023-12-17
AAA124359,1,vpolo,,2023-12-17
AAA124359,2,vt_grey,,2023-12-17
AAA124359,3,vjean,,2023-12-17
AAA124360,1,vpolo,,2023-12-17
AAA124361,1,pt_grey,,2023-12-17
AAA124361,2,vh_black,,2023-12-17
AAA124361,3,oh_grey,,2023-12-17
AAA124361,4,vt_grey,,2023-12-17
AAA124362,1,ot_white,dzam9999,2023-12-17
AAA124363,1,ot_grey,,2023-12-17
AAA124364,1,ot_black,sgra7902,2023-12-17
AAA124365,1,vpolo,,2023-12-17
AAA124366,1,oh_white,rlow6438,2023-12-17
AAA124367,1,oh_grey,,2023-12-17
AAA124368,1,opolo,,2023-12-17
AAA124369,1,vpolo,,2023-12-17
AAA124369,2,ot_black,,2023-12-17
AAA124369,3,ot_white,,2023-12-17
AAA124370,1,ph_black,ccas4760,2023-12-17
AAA124371,1,vpolo,mrob2972,2023-12-17
AAA124371,2,pt_black,mrob2972,2023-12-17
AAA124371,3,opolo,mrob2972,2023-12-17
AAA124372,1,opolo,,2023-12-17
AAA124372,2,ojean,,2023-12-17
AAA124372,3,vt_white,,2023-12-17
AAA124372,4,ppolo,,2023-12-17
AAA124372,5,ppolo,,2023-12-17
AAA124373,1,ojean,,2023-12-17
AAA124374,1,ot_black,,2023-12-17
AAA124374,2,vjean,,2023-12-17
AAA124374,3,oh_grey,,2023-12-17
AAA124375,1,pt_black,,2023-12-17
AAA124375,2,oh_grey,,2023-12-17
AAA124376,1,ot_grey,skel6112,2023-12-17
AAA124376,2,ppolo,skel6112,2023-12-17
AAA124376,3,ot_grey,skel6112,2023-12-17
AAA124376,4,vt_black,skel6112,2023-12-17
AAA124377,1,opolo,,2023-12-17
AAA124378,1,pt_black,jfra9500,2023-12-17
AAA124378,2,pt_grey,jfra9500,2023-12-17
AAA124378,3,oh_white,jfra9500,2023-12-17
AAA124379,1,ot_black,,2023-12-17
AAA124379,2,vt_white,,2023-12-17
AAA124379,3,vt_white,,2023-12-17
AAA124379,4,ppolo,,2023-12-17
AAA124380,1,vt_white,,2023-12-17
AAA124381,1,oh_black,ldav2486,2023-12-17
AAA124382,1,ph_grey,,2023-12-17
AAA124382,2,opolo,,2023-12-17
AAA124382,3,oh_black,,2023-12-17
AAA124383,1,pt_black,,2023-12-17
AAA124383,2,ot_grey,,2023-12-17
AAA124383,3,oh_white,,2023-12-17
AAA124384,1,pt_grey,tjoh8543,2023-12-17
AAA124384,2,ojean,tjoh8543,2023-12-17
AAA124385,1,pt_grey,,2023-12-17
AAA124385,2,vt_grey,,2023-12-17
AAA124385,3,ot_black,,2023-12-17
AAA124386,1,vt_black,,2023-12-17
AAA124387,1,vt_grey,,2023-12-17
AAA124388,1,vt_black,,2023-12-17
AAA124389,1,oh_grey,,2023-12-17
AAA124390,1,ppolo,,2023-12-17
AAA124391,1,ojean,,2023-12-17
AAA124392,1,vt_grey,mcra9093,2023-12-17
AAA124392,2,ot_grey,mcra9093,2023-12-17
AAA124393,1,ot_white,mwil5256,2023-12-17
AAA124394,1,vjean,,2023-12-17
AAA124395,1,oh_black,,2023-12-17
AAA124396,1,ojean,,2023-12-17
AAA124397,1,ot_black,jwhi1265,2023-12-17
AAA124398,1,opolo,kper7598,2023-12-17
AAA124399,1,ot_white,jyou9692,2023-12-17
AAA124400,1,ojean,,2023-12-17
AAA124400,2,ppolo,,2023-12-17
AAA124400,3,ot_white,,2023-12-17
AAA124401,1,vpolo,,2023-12-17
AAA124402,1,ppolo,dfra4438,2023-12-17
AAA124402,2,oh_white,dfra4438,2023-12-17
AAA124403,1,opolo,sste2898,2023-12-17
AAA124404,1,pt_grey,,2023-12-17
AAA124404,2,ot_grey,,2023-12-17
AAA124404,3,vt_black,,2023-12-17
AAA124405,1,pt_grey,,2023-12-17
AAA124405,2,pt_white,,2023-12-17
AAA124405,3,opolo,,2023-12-17
AAA124406,1,opolo,,2023-12-17
AAA124407,1,ojean,ekin3142,2023-12-17
AAA124408,1,ot_black,,2023-12-17
AAA124409,1,pt_grey,,2023-12-17
AAA124409,2,ph_grey,,2023-12-17
AAA124410,1,ojean,,2023-12-17
AAA124410,2,vt_white,,2023-12-17
AAA124410,3,ot_grey,,2023-12-17
AAA124411,1,ot_grey,,2023-12-17
AAA124411,2,vjean,,2023-12-17
AAA124411,3,vt_black,,2023-12-17
AAA124412,1,ot_white,jhar3036,2023-12-17
AAA124413,1,vt_white,,2023-12-17
AAA124414,1,ojean,,2023-12-17
AAA124415,1,vpolo,,2023-12-17
AAA124415,2,ojean,,2023-12-17
AAA124416,1,oh_black,,2023-12-17
AAA124417,1,ot_black,,2023-12-17
AAA124418,1,vh_black,,2023-12-17
AAA124419,1,opolo,,2023-12-17
AAA124420,1,ot_white,,2023-12-17
AAA124421,1,ot_white,,2023-12-17
AAA124422,1,oh_grey,swes3749,2023-12-17
AAA124423,1,ojean,,2023-12-17
AAA124424,1,oh_black,jand3632,2023-12-17
AAA124425,1,opolo,ksan8348,2023-12-17
AAA124425,2,ot_black,ksan8348,2023-12-17
AAA124425,3,opolo,ksan8348,2023-12-17
AAA124426,1,vjean,sbis5182,2023-12-17
AAA124427,1,oh_black,agay5548,2023-12-17
AAA124428,1,ot_white,,2023-12-17
AAA124428,2,pt_grey,,2023-12-17
AAA124428,3,ot_grey,,2023-12-17
AAA124429,1,ot_grey,mmil5720,2023-12-17
AAA124430,1,opolo,,2023-12-17
AAA124431,1,vt_white,tsol9425,2023-12-17
AAA124431,2,opolo,tsol9425,2023-12-17
AAA124431,3,ph_black,tsol9425,2023-12-17
AAA124432,1,pjean,msmi5137,2023-12-17
AAA124432,2,ppolo,msmi5137,2023-12-17
AAA124433,1,ojean,,2023-12-17
AAA124434,1,vt_black,,2023-12-17
AAA124435,1,ot_black,,2023-12-17
AAA124436,1,vt_black,,2023-12-17
AAA124436,2,vh_black,,2023-12-17
AAA124436,3,pjean,,2023-12-17
AAA124436,4,pt_black,,2023-12-17
AAA124437,1,ojean,dngu5813,2023-12-17
AAA124438,1,opolo,jsau2389,2023-12-17
AAA124439,1,vpolo,,2023-12-17
AAA124439,2,ppolo,,2023-12-17
AAA124440,1,ot_black,tell1222,2023-12-17
AAA124441,1,pt_grey,dken8783,2023-12-17
AAA124441,2,vh_grey,dken8783,2023-12-17
AAA124441,3,vt_white,dken8783,2023-12-17
AAA124441,4,vpolo,dken8783,2023-12-17
AAA124441,5,ot_black,dken8783,2023-12-17
AAA124442,1,ot_grey,ptor7869,2023-12-17
AAA124442,2,opolo,ptor7869,2023-12-17
AAA124442,3,ojean,ptor7869,2023-12-17
AAA124443,1,opolo,tsno8881,2023-12-17
AAA124444,1,pjean,,2023-12-17
AAA124445,1,pt_white,,2023-12-17
AAA124445,2,ot_white,,2023-12-17
AAA124445,3,ot_white,,2023-12-17
AAA124446,1,vh_white,,2023-12-17
AAA124447,1,oh_grey,alee9945,2023-12-17
AAA124448,1,vt_white,kcoh3008,2023-12-17
AAA124448,2,vh_black,kcoh3008,2023-12-17
AAA124448,3,ppolo,kcoh3008,2023-12-17
AAA124449,1,ot_white,,2023-12-17
AAA124450,1,ppolo,pdan2736,2023-12-17
AAA124450,2,oh_white,pdan2736,2023-12-17
AAA124451,1,pt_black,,2023-12-17
AAA124452,1,ojean,,2023-12-17
AAA124453,1,pjean,,2023-12-17
AAA124453,2,ot_white,,2023-12-17
AAA124453,3,ot_white,,2023-12-17
AAA124454,1,vt_white,,2023-12-17
AAA124454,2,oh_grey,,2023-12-17
AAA124455,1,vt_grey,csav1379,2023-12-17
AAA124455,2,pt_black,csav1379,2023-12-17
AAA124456,1,ph_black,mmed5949,2023-12-17
AAA124457,1,ot_grey,,2023-12-17
AAA124457,2,oh_black,,2023-12-17
AAA124458,1,vjean,,2023-12-17
AAA124458,2,ojean,,2023-12-17
AAA124458,3,pt_black,,2023-12-17
AAA124459,1,ph_white,,2023-12-18
AAA124459,2,opolo,,2023-12-18
AAA124459,3,pt_white,,2023-12-18
AAA124460,1,ppolo,,2023-12-18
AAA124461,1,opolo,,2023-12-18
AAA124462,1,vt_white,,2023-12-18
AAA124462,2,oh_white,,2023-12-18
AAA124462,3,pt_black,,2023-12-18
AAA124463,1,ph_grey,,2023-12-18
AAA124464,1,vpolo,dheb9017,2023-12-18
AAA124464,2,ot_grey,dheb9017,2023-12-18
AAA124464,3,vt_grey,dheb9017,2023-12-18
AAA124465,1,pjean,,2023-12-18
AAA124465,2,pt_black,,2023-12-18
AAA124465,3,ot_black,,2023-12-18
AAA124466,1,ot_white,,2023-12-18
AAA124466,2,vt_grey,,2023-12-18
AAA124467,1,vh_black,,2023-12-18
AAA124468,1,opolo,arog4254,2023-12-18
AAA124469,1,pjean,mdec1991,2023-12-18
AAA124470,1,ot_grey,,2023-12-18
AAA124471,1,vt_grey,,2023-12-18
AAA124472,1,ot_grey,kcha5137,2023-12-18
AAA124473,1,ot_white,amar9260,2023-12-18
AAA124474,1,ppolo,,2023-12-18
AAA124475,1,opolo,,2023-12-18
AAA124476,1,pt_black,,2023-12-18
AAA124476,2,vh_black,,2023-12-18
AAA124476,3,ot_white,,2023-12-18
AAA124477,1,vt_black,,2023-12-18
AAA124478,1,vt_white,,2023-12-18
AAA124478,2,pt_white,,2023-12-18
AAA124478,3,ppolo,,2023-12-18
AAA124479,1,ot_white,kort7490,2023-12-18
AAA124479,2,pt_grey,kort7490,2023-12-18
AAA124479,3,ojean,kort7490,2023-12-18
AAA124480,1,ph_black,,2023-12-18
AAA124480,2,ot_grey,,2023-12-18
AAA124480,3,vjean,,2023-12-18
AAA124481,1,vt_black,ccla4109,2023-12-18
AAA124482,1,ot_white,,2023-12-18
AAA124483,1,ot_black,,2023-12-18
AAA124483,2,pjean,,2023-12-18
AAA124483,3,oh_white,,2023-12-18
AAA124484,1,vh_white,mho2617,2023-12-18
AAA124485,1,ot_black,,2023-12-18
AAA124485,2,ot_white,,2023-12-18
AAA124485,3,vt_grey,,2023-12-18
AAA124486,1,vt_grey,,2023-12-18
AAA124486,2,ot_black,,2023-12-18
AAA124486,3,pt_black,,2023-12-18
AAA124487,1,ot_white,,2023-12-18
AAA124488,1,pt_black,,2023-12-18
AAA124489,1,vpolo,,2023-12-18
AAA124489,2,ph_white,,2023-12-18
AAA124490,1,vt_black,,2023-12-18
AAA124490,2,ot_white,,2023-12-18
AAA124490,3,ot_white,,2023-12-18
AAA124490,4,ot_white,,2023-12-18
AAA124490,5,ot_black,,2023-12-18
AAA124491,1,ot_white,,2023-12-18
AAA124491,2,oh_white,,2023-12-18
AAA124491,3,pt_white,,2023-12-18
AAA124491,4,ot_grey,,2023-12-18
AAA124492,1,vt_white,,2023-12-18
AAA124493,1,opolo,,2023-12-18
AAA124493,2,vt_grey,,2023-12-18
AAA124493,3,pt_grey,,2023-12-18
AAA124494,1,vt_white,mtho1994,2023-12-18
AAA124495,1,oh_grey,,2023-12-18
AAA124496,1,pt_white,ajoh6376,2023-12-18
AAA124497,1,ot_white,sbru6840,2023-12-18
AAA124498,1,opolo,acar2811,2023-12-18
AAA124499,1,vt_white,bbla2873,2023-12-18
AAA124500,1,ph_white,,2023-12-18
AAA124501,1,vt_black,dodo8796,2023-12-18
AAA124502,1,vh_grey,,2023-12-18
AAA124503,1,ot_black,,2023-12-18
AAA124504,1,vjean,fjoh5014,2023-12-18
AAA124504,2,opolo,fjoh5014,2023-12-18
AAA124504,3,vjean,fjoh5014,2023-12-18
AAA124505,1,pjean,,2023-12-18
AAA124506,1,vt_grey,,2023-12-18
AAA124506,2,oh_grey,,2023-12-18
AAA124506,3,opolo,,2023-12-18
AAA124507,1,oh_grey,,2023-12-18
AAA124508,1,vpolo,tmcd6975,2023-12-18
AAA124508,2,ot_grey,tmcd6975,2023-12-18
AAA124509,1,vh_grey,hsta4239,2023-12-18
AAA124510,1,vh_white,,2023-12-18
AAA124511,1,ot_black,,2023-12-18
AAA124512,1,vt_white,,2023-12-18
AAA124513,1,vh_white,kmoo1623,2023-12-18
AAA124514,1,ot_grey,jpow7456,2023-12-18
AAA124514,2,pt_white,jpow7456,2023-12-18
AAA124515,1,pt_black,esut1971,2023-12-18
AAA124515,2,ot_black,esut1971,2023-12-18
AAA124515,3,ppolo,esut1971,2023-12-18
AAA124516,1,ot_white,,2023-12-18
AAA124517,1,vt_black,,2023-12-18
AAA124518,1,pjean,bjim4787,2023-12-18
AAA124519,1,ot_white,,2023-12-18
AAA124520,1,ot_white,ncas7428,2023-12-18
AAA124520,2,ot_black,ncas7428,2023-12-18
AAA124520,3,ot_black,ncas7428,2023-12-18
AAA124521,1,ot_grey,cpay2512,2023-12-18
AAA124522,1,ot_grey,,2023-12-18
AAA124523,1,oh_white,,2023-12-18
AAA124524,1,oh_white,,2023-12-18
AAA124524,2,opolo,,2023-12-18
AAA124524,3,ph_black,,2023-12-18
AAA124525,1,ppolo,rada2320,2023-12-18
AAA124525,2,ppolo,rada2320,2023-12-18
AAA124525,3,vh_white,rada2320,2023-12-18
AAA124526,1,vt_white,,2023-12-18
AAA124526,2,ojean,,2023-12-18
AAA124527,1,ot_grey,jhor9044,2023-12-18
AAA124528,1,ppolo,,2023-12-18
AAA124529,1,oh_white,,2023-12-18
AAA124530,1,pt_black,,2023-12-18
AAA124531,1,oh_white,cing3761,2023-12-18
AAA124532,1,pt_black,rtho9883,2023-12-18
AAA124532,2,pt_black,rtho9883,2023-12-18
AAA124532,3,ppolo,rtho9883,2023-12-18
AAA124533,1,oh_white,dcra8238,2023-12-18
AAA124534,1,vjean,,2023-12-18
AAA124535,1,ot_grey,,2023-12-18
AAA124536,1,ph_grey,sada1335,2023-12-18
AAA124537,1,vjean,,2023-12-18
AAA124538,1,opolo,,2023-12-18
AAA124539,1,ot_black,,2023-12-18
AAA124539,2,oh_black,,2023-12-18
AAA124540,1,ot_black,,2023-12-18
AAA124541,1,ot_grey,,2023-12-18
AAA124542,1,vpolo,tjon9609,2023-12-18
AAA124542,2,pt_white,tjon9609,2023-12-18
AAA124542,3,ppolo,tjon9609,2023-12-18
AAA124543,1,oh_black,,2023-12-18
AAA124544,1,vt_grey,lgar9863,2023-12-18
AAA124545,1,pt_white,,2023-12-18
AAA124546,1,pt_grey,cale6761,2023-12-18
AAA124547,1,ppolo,ehar1897,2023-12-18
AAA124548,1,ot_grey,agol1465,2023-12-18
AAA124548,2,pt_grey,agol1465,2023-12-18
AAA124548,3,pt_grey,agol1465,2023-12-18
