transaction_id,sale_id,line
AAA123850,1,Ocly
AAA123851,1,Ocly
AAA123852,1,Ocly
AAA123853,1,Verchecco
AAA123854,1,Ocly
AAA123854,2,Piaris
AAA123854,3,Verchecco
AAA123855,1,Piaris
AAA123856,1,Piaris
AAA123856,2,Ocly
AAA123856,3,Piaris
AAA123856,4,Piaris
AAA123856,5,Piaris
AAA123857,1,Piaris
AAA123857,2,Ocly
AAA123858,1,Piaris
AAA123859,1,Verchecco
AAA123860,1,Ocly
AAA123860,2,Ocly
AAA123861,1,Ocly
AAA123862,1,Piaris
AAA123863,1,Ocly
AAA123864,1,Ocly
AAA123865,1,Ocly
AAA123866,1,Piaris
AAA123867,1,Ocly
AAA123868,1,Verchecco
AAA123868,2,Ocly
AAA123868,3,Piaris
AAA123869,1,Verchecco
AAA123870,1,Ocly
AAA123871,1,Ocly
AAA123872,1,Piaris
AAA123873,1,Ocly
AAA123873,2,Piaris
AAA123873,3,Verchecco
AAA123874,1,Piaris
AAA123875,1,Ocly
AAA123875,2,Piaris
AAA123876,1,Piaris
AAA123876,2,Ocly
AAA123877,1,Verchecco
AAA123878,1,Ocly
AAA123878,2,Ocly
AAA123879,1,Piaris
AAA123880,1,Ocly
AAA123881,1,Piaris
AAA123882,1,Verchecco
AAA123883,1,Piaris
AAA123883,2,Piaris
AAA123883,3,Piaris
AAA123883,4,Verchecco
AAA123883,5,Ocly
AAA123884,1,Ocly
AAA123885,1,Ocly
AAA123885,2,Ocly
AAA123886,1,Ocly
AAA123887,1,Ocly
AAA123887,2,Piaris
AAA123887,3,Piaris
AAA123888,1,Verchecco
AAA123888,2,Verchecco
AAA123888,3,Ocly
AAA123889,1,Ocly
AAA123890,1,Piaris
AAA123891,1,Ocly
AAA123892,1,Verchecco
AAA123892,2,Verchecco
AAA123893,1,Ocly
AAA123894,1,Ocly
AAA123894,2,Piaris
AAA123894,3,Verchecco
AAA123895,1,Piaris
AAA123896,1,Ocly
AAA123897,1,Ocly
AAA123897,2,Ocly
AAA123897,3,Ocly
AAA123898,1,Verchecco
AAA123899,1,Piaris
AAA123899,2,Ocly
AAA123899,3,Ocly
AAA123900,1,Piaris
AAA123901,1,Piaris
AAA123901,2,Ocly
AAA123901,3,Verchecco
AAA123901,4,Ocly
AAA123902,1,Verchecco
AAA123902,2,Ocly
AAA123903,1,Verchecco
AAA123904,1,Verchecco
AAA123905,1,Verchecco
AAA123905,2,Piaris
AAA123905,3,Ocly
AAA123906,1,Verchecco
AAA123907,1,Piaris
AAA123908,1,Verchecco
AAA123909,1,Ocly
AAA123910,1,Verchecco
AAA123911,1,Ocly
AAA123912,1,Piaris
AAA123912,2,Piaris
AAA123912,3,Ocly
AAA123913,1,Ocly
AAA123913,2,Verchecco
AAA123913,3,Piaris
AAA123914,1,Ocly
AAA123915,1,Verchecco
AAA123916,1,Piaris
AAA123917,1,Ocly
AAA123918,1,Piaris
AAA123918,2,Piaris
AAA123918,3,Piaris
AAA123919,1,Verchecco
AAA123919,2,Verchecco
AAA123919,3,Verchecco
AAA123920,1,Verchecco
AAA123921,1,Ocly
AAA123922,1,Ocly
AAA123922,2,Ocly
AAA123922,3,Ocly
AAA123923,1,Ocly
AAA123923,2,Ocly
AAA123924,1,Ocly
AAA123924,2,Piaris
AAA123924,3,Verchecco
AAA123925,1,Verchecco
AAA123926,1,Piaris
AAA123926,2,Ocly
AAA123927,1,Ocly
AAA123928,1,Ocly
AAA123928,2,Ocly
AAA123928,3,Ocly
AAA123929,1,Ocly
AAA123929,2,Verchecco
AAA123929,3,Piaris
AAA123930,1,Ocly
AAA123930,2,Ocly
AAA123930,3,Ocly
AAA123931,1,Verchecco
AAA123932,1,Verchecco
AAA123933,1,Ocly
AAA123934,1,Ocly
AAA123935,1,Ocly
AAA123936,1,Ocly
AAA123937,1,Ocly
AAA123937,2,Piaris
AAA123938,1,Verchecco
AAA123938,2,Verchecco
AAA123938,3,Verchecco
AAA123939,1,Verchecco
AAA123940,1,Ocly
AAA123941,1,Piaris
AAA123942,1,Ocly
AAA123942,2,Piaris
AAA123942,3,Verchecco
AAA123943,1,Verchecco
AAA123943,2,Piaris
AAA123943,3,Ocly
AAA123944,1,Ocly
AAA123945,1,Ocly
AAA123946,1,Ocly
AAA123947,1,Verchecco
AAA123947,2,Piaris
AAA123948,1,Piaris
AAA123949,1,Piaris
AAA123950,1,Ocly
AAA123951,1,Piaris
AAA123951,2,Verchecco
AAA123951,3,Ocly
AAA123952,1,Ocly
AAA123953,1,Ocly
AAA123954,1,Verchecco
AAA123954,2,Ocly
AAA123954,3,Piaris
AAA123955,1,Verchecco
AAA123956,1,Ocly
AAA123957,1,Verchecco
AAA123957,2,Verchecco
AAA123957,3,Verchecco
AAA123958,1,Ocly
AAA123958,2,Verchecco
AAA123958,3,Ocly
AAA123959,1,Piaris
AAA123960,1,Verchecco
AAA123960,2,Piaris
AAA123960,3,Ocly
AAA123961,1,Ocly
AAA123962,1,Piaris
AAA123962,2,Verchecco
AAA123962,3,Piaris
AAA123963,1,Verchecco
AAA123963,2,Ocly
AAA123964,1,Ocly
AAA123965,1,Piaris
AAA123966,1,Ocly
AAA123967,1,Ocly
AAA123967,2,Verchecco
AAA123968,1,Ocly
AAA123969,1,Ocly
AAA123970,1,Piaris
AAA123970,2,Ocly
AAA123970,3,Verchecco
AAA123970,4,Ocly
AAA123971,1,Verchecco
AAA123972,1,Verchecco
AAA123973,1,Ocly
AAA123974,1,Ocly
AAA123975,1,Ocly
AAA123976,1,Ocly
AAA123977,1,Verchecco
AAA123978,1,Verchecco
AAA123979,1,Verchecco
AAA123980,1,Piaris
AAA123980,2,Piaris
AAA123980,3,Ocly
AAA123981,1,Piaris
AAA123981,2,Ocly
AAA123981,3,Ocly
AAA123982,1,Verchecco
AAA123982,2,Ocly
AAA123983,1,Ocly
AAA123983,2,Ocly
AAA123983,3,Piaris
AAA123984,1,Ocly
AAA123985,1,Verchecco
AAA123986,1,Ocly
AAA123987,1,Ocly
AAA123987,2,Ocly
AAA123987,3,Piaris
AAA123988,1,Piaris
AAA123989,1,Ocly
AAA123990,1,Ocly
AAA123991,1,Ocly
AAA123992,1,Piaris
AAA123992,2,Verchecco
AAA123992,3,Piaris
AAA123992,4,Piaris
AAA123993,1,Ocly
AAA123994,1,Ocly
AAA123994,2,Ocly
AAA123994,3,Ocly
AAA123995,1,Piaris
AAA123995,2,Ocly
AAA123995,3,Ocly
AAA123996,1,Ocly
AAA123997,1,Verchecco
AAA123998,1,Piaris
AAA123999,1,Ocly
AAA124000,1,Verchecco
AAA124001,1,Ocly
AAA124001,2,Ocly
AAA124001,3,Verchecco
AAA124002,1,Piaris
AAA124002,2,Verchecco
AAA124003,1,Ocly
AAA124004,1,Piaris
AAA124005,1,Ocly
AAA124006,1,Verchecco
AAA124007,1,Ocly
AAA124008,1,Ocly
AAA124008,2,Piaris
AAA124008,3,Ocly
AAA124009,1,Piaris
AAA124009,2,Ocly
AAA124009,3,Ocly
AAA124010,1,Ocly
AAA124010,2,Piaris
AAA124011,1,Ocly
AAA124012,1,Ocly
AAA124013,1,Verchecco
AAA124014,1,Ocly
AAA124014,2,Ocly
AAA124015,1,Ocly
AAA124015,2,Piaris
AAA124015,3,Verchecco
AAA124016,1,Ocly
AAA124016,2,Piaris
AAA124016,3,Ocly
AAA124017,1,Piaris
AAA124018,1,Ocly
AAA124018,2,Piaris
AAA124019,1,Ocly
AAA124020,1,Piaris
AAA124021,1,Verchecco
AAA124021,2,Verchecco
AAA124021,3,Ocly
AAA124021,4,Piaris
AAA124022,1,Piaris
AAA124022,2,Piaris
AAA124023,1,Ocly
AAA124024,1,Ocly
AAA124025,1,Piaris
AAA124025,2,Ocly
AAA124026,1,Verchecco
AAA124027,1,Piaris
AAA124028,1,Ocly
AAA124029,1,Verchecco
AAA124030,1,Ocly
AAA124030,2,Piaris
AAA124031,1,Piaris
AAA124031,2,Ocly
AAA124031,3,Ocly
AAA124031,4,Piaris
AAA124032,1,Ocly
AAA124033,1,Verchecco
AAA124033,2,Piaris
AAA124033,3,Piaris
AAA124034,1,Verchecco
AAA124034,2,Ocly
AAA124034,3,Piaris
AAA124035,1,Verchecco
AAA124036,1,Verchecco
AAA124037,1,Piaris
AAA124038,1,Verchecco
AAA124039,1,Ocly
AAA124040,1,Ocly
AAA124041,1,Piaris
AAA124042,1,Ocly
AAA124043,1,Ocly
AAA124044,1,Ocly
AAA124045,1,Piaris
AAA124045,2,Ocly
AAA124045,3,Ocly
AAA124046,1,Ocly
AAA124047,1,Ocly
AAA124048,1,Verchecco
AAA124048,2,Piaris
AAA124048,3,Verchecco
AAA124049,1,Verchecco
AAA124049,2,Piaris
AAA124049,3,Ocly
AAA124050,1,Piaris
AAA124050,2,Piaris
AAA124050,3,Ocly
AAA124051,1,Verchecco
AAA124052,1,Ocly
AAA124053,1,Ocly
AAA124054,1,Piaris
AAA124055,1,Piaris
AAA124055,2,Piaris
AAA124055,3,Ocly
AAA124056,1,Verchecco
AAA124057,1,Ocly
AAA124058,1,Verchecco
AAA124058,2,Ocly
AAA124058,3,Ocly
AAA124059,1,Ocly
AAA124059,2,Piaris
AAA124059,3,Ocly
AAA124059,4,Ocly
AAA124060,1,Ocly
AAA124060,2,Piaris
AAA124060,3,Piaris
AAA124061,1,Ocly
AAA124062,1,Verchecco
AAA124063,1,Verchecco
AAA124063,2,Verchecco
AAA124064,1,Piaris
AAA124065,1,Verchecco
AAA124065,2,Ocly
AAA124066,1,Ocly
AAA124066,2,Piaris
AAA124067,1,Piaris
AAA124067,2,Verchecco
AAA124067,3,Ocly
AAA124068,1,Ocly
AAA124069,1,Verchecco
AAA124070,1,Ocly
AAA124070,2,Ocly
AAA124071,1,Verchecco
AAA124071,2,Piaris
AAA124071,3,Ocly
AAA124072,1,Piaris
AAA124073,1,Verchecco
AAA124073,2,Piaris
AAA124073,3,Verchecco
AAA124074,1,Ocly
AAA124075,1,Piaris
AAA124075,2,Ocly
AAA124075,3,Ocly
AAA124076,1,Verchecco
AAA124077,1,Piaris
AAA124077,2,Ocly
AAA124077,3,Piaris
AAA124078,1,Piaris
AAA124079,1,Piaris
AAA124080,1,Ocly
AAA124081,1,Ocly
AAA124082,1,Verchecco
AAA124083,1,Verchecco
AAA124084,1,Ocly
AAA124085,1,Verchecco
AAA124086,1,Piaris
AAA124086,2,Verchecco
AAA124087,1,Piaris
AAA124087,2,Verchecco
AAA124087,3,Piaris
AAA124088,1,Verchecco
AAA124089,1,Ocly
AAA124089,2,Ocly
AAA124090,1,Ocly
AAA124091,1,Piaris
AAA124092,1,Verchecco
AAA124093,1,Verchecco
AAA124093,2,Ocly
AAA124093,3,Ocly
AAA124094,1,Verchecco
AAA124095,1,Ocly
AAA124096,1,Ocly
AAA124097,1,Piaris
AAA124098,1,Verchecco
AAA124098,2,Ocly
AAA124099,1,Piaris
AAA124100,1,Piaris
AAA124100,2,Ocly
AAA124100,3,Ocly
AAA124101,1,Verchecco
AAA124102,1,Verchecco
AAA124103,1,Ocly
AAA124104,1,Ocly
AAA124104,2,Piaris
AAA124104,3,Piaris
AAA124105,1,Verchecco
AAA124106,1,Piaris
AAA124106,2,Verchecco
AAA124107,1,Ocly
AAA124107,2,Ocly
AAA124107,3,Piaris
AAA124108,1,Ocly
AAA124108,2,Verchecco
AAA124108,3,Ocly
AAA124109,1,Ocly
AAA124110,1,Piaris
AAA124111,1,Piaris
AAA124112,1,Verchecco
AAA124112,2,Ocly
AAA124113,1,Ocly
AAA124113,2,Piaris
AAA124113,3,Piaris
AAA124114,1,Ocly
AAA124114,2,Ocly
AAA124114,3,Ocly
AAA124115,1,Ocly
AAA124115,2,Piaris
AAA124115,3,Ocly
AAA124116,1,Ocly
AAA124117,1,Verchecco
AAA124117,2,Ocly
AAA124117,3,Ocly
AAA124118,1,Ocly
AAA124119,1,Ocly
AAA124119,2,Ocly
AAA124119,3,Verchecco
AAA124120,1,Verchecco
AAA124121,1,Piaris
AAA124121,2,Ocly
AAA124121,3,Verchecco
AAA124122,1,Verchecco
AAA124123,1,Piaris
AAA124124,1,Ocly
AAA124125,1,Ocly
AAA124125,2,Ocly
AAA124126,1,Ocly
AAA124127,1,Piaris
AAA124128,1,Verchecco
AAA124129,1,Ocly
AAA124130,1,Ocly
AAA124130,2,Ocly
AAA124131,1,Verchecco
AAA124131,2,Piaris
AAA124131,3,Ocly
AAA124132,1,Ocly
AAA124132,2,Piaris
AAA124132,3,Ocly
AAA124133,1,Piaris
AAA124133,2,Verchecco
AAA124133,3,Piaris
AAA124134,1,Piaris
AAA124134,2,Verchecco
AAA124134,3,Piaris
AAA124134,4,Ocly
AAA124135,1,Verchecco
AAA124136,1,Verchecco
AAA124137,1,Ocly
AAA124137,2,Verchecco
AAA124137,3,Piaris
AAA124138,1,Ocly
AAA124138,2,Ocly
AAA124138,3,Piaris
AAA124138,4,Piaris
AAA124139,1,Piaris
AAA124140,1,Verchecco
AAA124141,1,Piaris
AAA124142,1,Ocly
AAA124143,1,Ocly
AAA124144,1,Ocly
AAA124145,1,Verchecco
AAA124145,2,Ocly
AAA124145,3,Verchecco
AAA124146,1,Verchecco
AAA124147,1,Verchecco
AAA124148,1,Verchecco
AAA124148,2,Verchecco
AAA124148,3,Ocly
AAA124149,1,Ocly
AAA124149,2,Ocly
AAA124149,3,Piaris
AAA124150,1,Piaris
AAA124151,1,Ocly
AAA124151,2,Piaris
AAA124151,3,Verchecco
AAA124152,1,Verchecco
AAA124153,1,Piaris
AAA124153,2,Ocly
AAA124153,3,Ocly
AAA124153,4,Piaris
AAA124154,1,Ocly
AAA124154,2,Ocly
AAA124155,1,Verchecco
AAA124156,1,Piaris
AAA124156,2,Ocly
AAA124156,3,Verchecco
AAA124157,1,Verchecco
AAA124158,1,Piaris
AAA124159,1,Verchecco
AAA124159,2,Verchecco
AAA124159,3,Verchecco
AAA124160,1,Ocly
AAA124161,1,Verchecco
AAA124161,2,Verchecco
AAA124162,1,Verchecco
AAA124163,1,Verchecco
AAA124163,2,Verchecco
AAA124163,3,Ocly
AAA124164,1,Verchecco
AAA124165,1,Piaris
AAA124166,1,Ocly
AAA124167,1,Verchecco
AAA124167,2,Ocly
AAA124167,3,Piaris
AAA124168,1,Ocly
AAA124169,1,Ocly
AAA124169,2,Piaris
AAA124169,3,Ocly
AAA124170,1,Piaris
AAA124171,1,Piaris
AAA124172,1,Piaris
AAA124172,2,Verchecco
AAA124173,1,Verchecco
AAA124173,2,Ocly
AAA124173,3,Ocly
AAA124174,1,Verchecco
AAA124175,1,Ocly
AAA124176,1,Piaris
AAA124177,1,Verchecco
AAA124177,2,Ocly
AAA124177,3,Piaris
AAA124177,4,Verchecco
AAA124178,1,Piaris
AAA124178,2,Verchecco
AAA124178,3,Verchecco
AAA124179,1,Ocly
AAA124180,1,Ocly
AAA124181,1,Ocly
AAA124182,1,Verchecco
AAA124182,2,Ocly
AAA124182,3,Piaris
AAA124183,1,Verchecco
AAA124184,1,Verchecco
AAA124185,1,Ocly
AAA124186,1,Piaris
AAA124187,1,Ocly
AAA124188,1,Piaris
AAA124188,2,Piaris
AAA124188,3,Verchecco
AAA124189,1,Ocly
AAA124190,1,Piaris
AAA124190,2,Piaris
AAA124190,3,Ocly
AAA124191,1,Piaris
AAA124192,1,Piaris
AAA124192,2,Verchecco
AAA124192,3,Piaris
AAA124193,1,Ocly
AAA124194,1,Ocly
AAA124195,1,Ocly
AAA124196,1,Verchecco
AAA124197,1,Ocly
AAA124197,2,Ocly
AAA124198,1,Verchecco
AAA124199,1,Ocly
AAA124200,1,Piaris
AAA124200,2,Verchecco
AAA124200,3,Piaris
AAA124200,4,Piaris
AAA124200,5,Verchecco
AAA124201,1,Piaris
AAA124201,2,Piaris
AAA124201,3,Ocly
AAA124202,1,Piaris
AAA124202,2,Ocly
AAA124202,3,Verchecco
AAA124203,1,Piaris
AAA124204,1,Piaris
AAA124204,2,Piaris
AAA124204,3,Verchecco
AAA124205,1,Piaris
AAA124206,1,Ocly
AAA124206,2,Verchecco
AAA124207,1,Ocly
AAA124208,1,Verchecco
AAA124208,2,Verchecco
AAA124208,3,Piaris
AAA124209,1,Piaris
AAA124209,2,Ocly
AAA124210,1,Piaris
AAA124210,2,Ocly
AAA124210,3,Ocly
AAA124211,1,Verchecco
AAA124211,2,Piaris
AAA124211,3,Piaris
AAA124212,1,Ocly
AAA124212,2,Piaris
AAA124212,3,Ocly
AAA124213,1,Piaris
AAA124214,1,Verchecco
AAA124214,2,Ocly
AAA124215,1,Verchecco
AAA124215,2,Ocly
AAA124215,3,Piaris
AAA124215,4,Piaris
AAA124216,1,Verchecco
AAA124216,2,Ocly
AAA124216,3,Verchecco
AAA124217,1,Ocly
AAA124218,1,Ocly
AAA124218,2,Ocly
AAA124218,3,Ocly
AAA124219,1,Ocly
AAA124220,1,Verchecco
AAA124221,1,Ocly
AAA124221,2,Verchecco
AAA124222,1,Piaris
AAA124222,2,Ocly
AAA124222,3,Verchecco
AAA124222,4,Ocly
AAA124223,1,Ocly
AAA124224,1,Ocly
AAA124225,1,Verchecco
AAA124225,2,Piaris
AAA124225,3,Piaris
AAA124226,1,Verchecco
AAA124227,1,Ocly
AAA124228,1,Ocly
AAA124229,1,Ocly
AAA124230,1,Verchecco
AAA124231,1,Ocly
AAA124232,1,Ocly
AAA124233,1,Ocly
AAA124233,2,Verchecco
AAA124234,1,Verchecco
AAA124234,2,Piaris
AAA124234,3,Piaris
AAA124235,1,Ocly
AAA124235,2,Ocly
AAA124236,1,Verchecco
AAA124237,1,Ocly
AAA124237,2,Verchecco
AAA124238,1,Ocly
AAA124239,1,Ocly
AAA124239,2,Piaris
AAA124239,3,Ocly
AAA124240,1,Ocly
AAA124240,2,Verchecco
AAA124240,3,Verchecco
AAA124240,4,Verchecco
AAA124240,5,Ocly
AAA124241,1,Ocly
AAA124241,2,Piaris
AAA124241,3,Ocly
AAA124242,1,Ocly
AAA124243,1,Piaris
AAA124243,2,Verchecco
AAA124244,1,Ocly
AAA124245,1,Verchecco
AAA124246,1,Verchecco
AAA124247,1,Ocly
AAA124248,1,Piaris
AAA124249,1,Ocly
AAA124250,1,Verchecco
AAA124250,2,Ocly
AAA124251,1,Verchecco
AAA124251,2,Piaris
AAA124251,3,Piaris
AAA124251,4,Piaris
AAA124252,1,Piaris
AAA124252,2,Ocly
AAA124252,3,Piaris
AAA124253,1,Verchecco
AAA124253,2,Piaris
AAA124253,3,Piaris
AAA124254,1,Verchecco
AAA124254,2,Ocly
AAA124254,3,Piaris
AAA124255,1,Verchecco
AAA124256,1,Ocly
AAA124257,1,Ocly
AAA124257,2,Piaris
AAA124258,1,Piaris
AAA124259,1,Verchecco
AAA124260,1,Piaris
AAA124261,1,Piaris
AAA124262,1,Ocly
AAA124263,1,Verchecco
AAA124263,2,Ocly
AAA124264,1,Verchecco
AAA124265,1,Verchecco
AAA124265,2,Verchecco
AAA124266,1,Ocly
AAA124266,2,Piaris
AAA124266,3,Verchecco
AAA124267,1,Verchecco
AAA124268,1,Piaris
AAA124269,1,Verchecco
AAA124270,1,Piaris
AAA124270,2,Piaris
AAA124270,3,Ocly
AAA124271,1,Piaris
AAA124271,2,Verchecco
AAA124271,3,Ocly
AAA124272,1,Ocly
AAA124272,2,Ocly
AAA124272,3,Ocly
AAA124272,4,Piaris
AAA124273,1,Ocly
AAA124273,2,Piaris
AAA124273,3,Ocly
AAA124274,1,Ocly
AAA124274,2,Ocly
AAA124275,1,Ocly
AAA124275,2,Piaris
AAA124275,3,Piaris
AAA124276,1,Piaris
AAA124276,2,Ocly
AAA124277,1,Ocly
AAA124278,1,Ocly
AAA124278,2,Ocly
AAA124278,3,Ocly
AAA124279,1,Ocly
AAA124280,1,Piaris
AAA124280,2,Ocly
AAA124280,3,Piaris
AAA124281,1,Ocly
AAA124281,2,Piaris
AAA124282,1,Ocly
AAA124282,2,Ocly
AAA124282,3,Piaris
AAA124283,1,Piaris
AAA124284,1,Ocly
AAA124285,1,Ocly
AAA124285,2,Ocly
AAA124285,3,Verchecco
AAA124286,1,Ocly
AAA124286,2,Ocly
AAA124286,3,Ocly
AAA124287,1,Verchecco
AAA124287,2,Verchecco
AAA124287,3,Verchecco
AAA124288,1,Ocly
AAA124289,1,Ocly
AAA124290,1,Piaris
AAA124291,1,Piaris
AAA124292,1,Verchecco
AAA124292,2,Verchecco
AAA124293,1,Verchecco
AAA124293,2,Ocly
AAA124294,1,Ocly
AAA124294,2,Ocly
AAA124294,3,Ocly
AAA124295,1,Verchecco
AAA124296,1,Verchecco
AAA124296,2,Piaris
AAA124296,3,Verchecco
AAA124297,1,Piaris
AAA124298,1,Verchecco
AAA124299,1,Piaris
AAA124300,1,Ocly
AAA124301,1,Ocly
AAA124302,1,Verchecco
AAA124303,1,Ocly
AAA124303,2,Verchecco
AAA124303,3,Piaris
AAA124304,1,Ocly
AAA124305,1,Ocly
AAA124306,1,Verchecco
AAA124307,1,Ocly
AAA124307,2,Ocly
AAA124308,1,Ocly
AAA124308,2,Ocly
AAA124308,3,Piaris
AAA124309,1,Ocly
AAA124310,1,Ocly
AAA124311,1,Piaris
AAA124311,2,Piaris
AAA124311,3,Ocly
AAA124312,1,Verchecco
AAA124313,1,Verchecco
AAA124314,1,Verchecco
AAA124314,2,Verchecco
AAA124315,1,Piaris
AAA124316,1,Ocly
AAA124317,1,Ocly
AAA124318,1,Piaris
AAA124319,1,Verchecco
AAA124320,1,Ocly
AAA124321,1,Verchecco
AAA124322,1,Ocly
AAA124323,1,Verchecco
AAA124324,1,Ocly
AAA124324,2,Ocly
AAA124324,3,Ocly
AAA124325,1,Ocly
AAA124326,1,Verchecco
AAA124327,1,Ocly
AAA124328,1,Ocly
AAA124329,1,Verchecco
AAA124330,1,Ocly
AAA124331,1,Ocly
AAA124331,2,Ocly
AAA124331,3,Piaris
AAA124332,1,Ocly
AAA124332,2,Piaris
AAA124332,3,Ocly
AAA124333,1,Ocly
AAA124333,2,Piaris
AAA124333,3,Piaris
AAA124334,1,Verchecco
AAA124335,1,Piaris
AAA124335,2,Piaris
AAA124335,3,Ocly
AAA124335,4,Piaris
AAA124336,1,Piaris
AAA124337,1,Ocly
AAA124337,2,Piaris
AAA124337,3,Ocly
AAA124338,1,Ocly
AAA124339,1,Piaris
AAA124339,2,Verchecco
AAA124339,3,Piaris
AAA124340,1,Ocly
AAA124340,2,Piaris
AAA124340,3,Verchecco
AAA124341,1,Ocly
AAA124342,1,Ocly
AAA124342,2,Verchecco
AAA124342,3,Piaris
AAA124343,1,Ocly
AAA124344,1,Ocly
AAA124344,2,Ocly
AAA124344,3,Piaris
AAA124345,1,Ocly
AAA124346,1,Verchecco
AAA124347,1,Ocly
AAA124348,1,Ocly
AAA124348,2,Ocly
AAA124348,3,Piaris
AAA124349,1,Ocly
AAA124350,1,Ocly
AAA124351,1,Verchecco
AAA124352,1,Ocly
AAA124353,1,Verchecco
AAA124353,2,Verchecco
AAA124353,3,Verchecco
AAA124354,1,Ocly
AAA124355,1,Verchecco
AAA124355,2,Verchecco
AAA124355,3,Verchecco
AAA124356,1,Verchecco
AAA124357,1,Ocly
AAA124358,1,Ocly
AAA124359,1,Verchecco
AAA124359,2,Verchecco
AAA124359,3,Verchecco
AAA124360,1,Verchecco
AAA124361,1,Piaris
AAA124361,2,Verchecco
AAA124361,3,Ocly
AAA124361,4,Verchecco
AAA124362,1,Ocly
AAA124363,1,Ocly
AAA124364,1,Ocly
AAA124365,1,Verchecco
AAA124366,1,Ocly
AAA124367,1,Ocly
AAA124368,1,Ocly
AAA124369,1,Verchecco
AAA124369,2,Ocly
AAA124369,3,Ocly
AAA124370,1,Piaris
AAA124371,1,Verchecco
AAA124371,2,Piaris
AAA124371,3,Ocly
AAA124372,1,Ocly
AAA124372,2,Ocly
AAA124372,3,Verchecco
AAA124372,4,Piaris
AAA124372,5,Piaris
AAA124373,1,Ocly
AAA124374,1,Ocly
AAA124374,2,Verchecco
AAA124374,3,Ocly
AAA124375,1,Piaris
AAA124375,2,Ocly
AAA124376,1,Ocly
AAA124376,2,Piaris
AAA124376,3,Ocly
AAA124376,4,Verchecco
AAA124377,1,Ocly
AAA124378,1,Piaris
AAA124378,2,Piaris
AAA124378,3,Ocly
AAA124379,1,Ocly
AAA124379,2,Verchecco
AAA124379,3,Verchecco
AAA124379,4,Piaris
AAA124380,1,Verchecco
AAA124381,1,Ocly
AAA124382,1,Piaris
AAA124382,2,Ocly
AAA124382,3,Ocly
AAA124383,1,Piaris
AAA124383,2,Ocly
AAA124383,3,Ocly
AAA124384,1,Piaris
AAA124384,2,Ocly
AAA124385,1,Piaris
AAA124385,2,Verchecco
AAA124385,3,Ocly
AAA124386,1,Verchecco
AAA124387,1,Verchecco
AAA124388,1,Verchecco
AAA124389,1,Ocly
AAA124390,1,Piaris
AAA124391,1,Ocly
AAA124392,1,Verchecco
AAA124392,2,Ocly
AAA124393,1,Ocly
AAA124394,1,Verchecco
AAA124395,1,Ocly
AAA124396,1,Ocly
AAA124397,1,Ocly
AAA124398,1,Ocly
AAA124399,1,Ocly
AAA124400,1,Ocly
AAA124400,2,Piaris
AAA124400,3,Ocly
AAA124401,1,Verchecco
AAA124402,1,Piaris
AAA124402,2,Ocly
AAA124403,1,Ocly
AAA124404,1,Piaris
AAA124404,2,Ocly
AAA124404,3,Verchecco
AAA124405,1,Piaris
AAA124405,2,Piaris
AAA124405,3,Ocly
AAA124406,1,Ocly
AAA124407,1,Ocly
AAA124408,1,Ocly
AAA124409,1,Piaris
AAA124409,2,Piaris
AAA124410,1,Ocly
AAA124410,2,Verchecco
AAA124410,3,Ocly
AAA124411,1,Ocly
AAA124411,2,Verchecco
AAA124411,3,Verchecco
AAA124412,1,Ocly
AAA124413,1,Verchecco
AAA124414,1,Ocly
AAA124415,1,Verchecco
AAA124415,2,Ocly
AAA124416,1,Ocly
AAA124417,1,Ocly
AAA124418,1,Verchecco
AAA124419,1,Ocly
AAA124420,1,Ocly
AAA124421,1,Ocly
AAA124422,1,Ocly
AAA124423,1,Ocly
AAA124424,1,Ocly
AAA124425,1,Ocly
AAA124425,2,Ocly
AAA124425,3,Ocly
AAA124426,1,Verchecco
AAA124427,1,Ocly
AAA124428,1,Ocly
AAA124428,2,Piaris
AAA124428,3,Ocly
AAA124429,1,Ocly
AAA124430,1,Ocly
AAA124431,1,Verchecco
AAA124431,2,Ocly
AAA124431,3,Piaris
AAA124432,1,Piaris
AAA124432,2,Piaris
AAA124433,1,Ocly
AAA124434,1,Verchecco
AAA124435,1,Ocly
AAA124436,1,Verchecco
AAA124436,2,Verchecco
AAA124436,3,Piaris
AAA124436,4,Piaris
AAA124437,1,Ocly
AAA124438,1,Ocly
AAA124439,1,Verchecco
AAA124439,2,Piaris
AAA124440,1,Ocly
AAA124441,1,Piaris
AAA124441,2,Verchecco
AAA124441,3,Verchecco
AAA124441,4,Verchecco
AAA124441,5,Ocly
AAA124442,1,Ocly
AAA124442,2,Ocly
AAA124442,3,Ocly
AAA124443,1,Ocly
AAA124444,1,Piaris
AAA124445,1,Piaris
AAA124445,2,Ocly
AAA124445,3,Ocly
AAA124446,1,Verchecco
AAA124447,1,Ocly
AAA124448,1,Verchecco
AAA124448,2,Verchecco
AAA124448,3,Piaris
AAA124449,1,Ocly
AAA124450,1,Piaris
AAA124450,2,Ocly
AAA124451,1,Piaris
AAA124452,1,Ocly
AAA124453,1,Piaris
AAA124453,2,Ocly
AAA124453,3,Ocly
AAA124454,1,Verchecco
AAA124454,2,Ocly
AAA124455,1,Verchecco
AAA124455,2,Piaris
AAA124456,1,Piaris
AAA124457,1,Ocly
AAA124457,2,Ocly
AAA124458,1,Verchecco
AAA124458,2,Ocly
AAA124458,3,Piaris
