index,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,dob
479865,A931F41129559411,docked_bike,2023-07-29 11:16:53,2023-07-29 11:27:19,Daley Center Plaza,81.0,Wells St & Polk St,175.0,41.884241,-87.629634,41.872596,-87.633502,casual,
304901,532FE18ABB665841,docked_bike,2023-07-17 12:56:47,2023-07-17 13:05:51,Wabash Ave & Grand Ave,199.0,Michigan Ave & Washington St,43.0,41.891466,-87.626761,41.8839840647265,-87.6246839761734,casual,
98237,4B6F97DD74EE5786,docked_bike,2023-07-04 13:20:57,2023-07-04 13:39:39,Damen Ave & Leland Ave,242.0,Southport Ave & Roscoe St,229.0,41.967094,-87.679028,41.943739,-87.66402,member,1996-07-24
1635743,642950AACB886DDB,docked_bike,2023-09-28 08:23:22,2023-09-28 09:04:07,University Ave & 57th St,423.0,Burnham Harbor,4.0,41.791478,-87.599861,41.856268,-87.613348,casual,
1241644,4E21EE6A23ADF580,docked_bike,2023-09-23 02:39:41,2023-09-23 03:18:22,Clark St & Lake St,38.0,Clark St & Newport St,632.0,41.88602,-87.630876,41.94454,-87.654678,member,1994-05-19
535486,231A2AC832C564BE,docked_bike,2023-07-03 01:51:10,2023-07-03 01:54:41,Columbus Dr & Randolph St,195.0,Millennium Park,90.0,41.884728,-87.619521,41.881032,-87.624084,member,1998-11-03
72809,C65795D95CF1E11F,docked_bike,2023-07-30 07:36:05,2023-07-30 08:02:30,Wilton Ave & Belmont Ave,117.0,Broadway & Waveland Ave,304.0,41.94018,-87.65304,41.949074,-87.648636,member,1975-06-25
1550381,3F70BD74D76D39DE,docked_bike,2023-09-25 12:48:14,2023-09-25 13:14:50,Racine Ave & Belmont Ave,226.0,Wells St & Evergreen Ave,291.0,41.939743,-87.658865,41.906724,-87.63483,member,1993-04-08
389792,0F180697829CD75C,docked_bike,2023-07-28 11:23:37,2023-07-28 11:54:04,Clark St & 9th St (AMLI),394.0,Lake Shore Dr & Monroe St,76.0,41.870816,-87.631246,41.880958,-87.616743,casual,
919357,EBC489E228B27745,docked_bike,2023-08-19 04:03:36,2023-08-19 04:24:04,Wabash Ave & 16th St,72.0,Mies van der Rohe Way & Chicago Ave,173.0,41.860384,-87.625813,41.89691,-87.621743,member,1955-12-26
505674,0F65BE6F294BA6C7,docked_bike,2023-07-23 11:56:41,2023-07-23 13:28:54,Rhodes Ave & 32nd St,263.0,Rhodes Ave & 32nd St,263.0,41.836208,-87.613533,41.836208,-87.613533,casual,
516,DC29ED0A2B267635,docked_bike,2023-07-27 05:45:11,2023-07-27 05:50:08,Franklin St & Lake St,164.0,Kingsbury St & Erie St,74.0,41.885837,-87.6355,41.893808,-87.641697,member,1982-10-31
1615470,3DC892774A5B95A9,docked_bike,2023-09-28 13:40:56,2023-09-28 13:43:42,Green St & Madison St,198.0,Clinton St & Washington Blvd,91.0,41.881892,-87.648789,41.88338,-87.64117,casual,
683284,AF16DAB03140F631,docked_bike,2023-08-29 10:38:15,2023-08-29 10:54:40,Southport Ave & Belmont Ave,154.0,Lake Shore Dr & Wellington Ave,157.0,41.938943,-87.663865,41.9366884494997,-87.6368290185928,casual,
1158138,928AAC9F0ECFD110,docked_bike,2023-08-06 15:27:26,2023-08-06 15:39:37,Clark St & Elm St,176.0,Wells St & Walton St,46.0,41.902973,-87.63128,41.89993001,-87.63443007,member,2002-10-06
1242380,2830BCDB3EE6FBAC,docked_bike,2023-09-04 11:36:35,2023-09-04 12:02:59,Montrose Harbor,249.0,Sheffield Ave & Waveland Ave,114.0,41.963982,-87.638181,41.949399,-87.654529,casual,
704264,32A7D18D19EC3AF0,electric_bike,2023-08-30 01:22:17,2023-08-30 01:23:17,Greenview Ave & Fullerton Ave,188.0,Greenview Ave & Fullerton Ave,188.0,41.9255136666667,-87.6658175,41.9254941666667,-87.6658276666667,member,1996-11-09
927721,08EFF61BA95F883A,docked_bike,2023-08-26 11:11:44,2023-08-26 11:17:52,Rush St & Hubbard St,125.0,Clark St & Lake St,38.0,41.890173,-87.626185,41.88602082773,-87.6308760584,member,1978-11-25
296385,862CC0265456ED70,docked_bike,2023-07-02 00:19:10,2023-07-02 00:28:15,Financial Pl & Ida B Wells Dr,89.0,Clinton St & Lake St,66.0,41.875023,-87.633094,41.885637,-87.641823,member,1989-01-30
1156304,ADF9A4795ABC86B8,docked_bike,2023-08-16 03:47:43,2023-08-16 04:06:54,Rush St & Superior St,161.0,Clark St & Drummond Pl,220.0,41.895764,-87.625908,41.931248,-87.644336,member,1956-05-23
613177,2EA1156E2E42AA50,docked_bike,2023-08-28 10:08:10,2023-08-28 10:08:44,Lakefront Trail & Wilson Ave,639.0,Lakefront Trail & Wilson Ave,639.0,41.965845,-87.645361,41.965845,-87.645361,member,1992-06-14
831112,3290048C7AAF49F9,docked_bike,2023-08-11 14:10:27,2023-08-11 14:19:36,Broadway & Cornelia Ave,303.0,Broadway & Cornelia Ave,303.0,41.945529,-87.646439,41.945529,-87.646439,member,2001-03-11
1629165,7EF014A12B3F81D3,docked_bike,2023-09-05 15:26:33,2023-09-05 15:57:53,Clark St & 9th St (AMLI),394.0,Indiana Ave & Roosevelt Rd,255.0,41.870816,-87.631246,41.867888,-87.623041,casual,
555705,FEE5F6365A9B42AE,electric_bike,2023-08-16 03:16:20,2023-08-16 03:31:08,Clark St & Elm St,176.0,W Armitage Ave & N Sheffield Ave,,41.9028538333333,-87.6317598333333,41.92,-87.65,casual,
352047,51FBBCA033912D47,docked_bike,2023-07-15 10:54:50,2023-07-15 11:06:07,Lake Shore Dr & North Blvd,268.0,Wells St & Huron St,53.0,41.911722,-87.626804,41.894722,-87.634362,member,1961-12-19
63321,BB0E3F44DC15CFEE,docked_bike,2023-07-22 10:35:31,2023-07-22 10:42:50,Michigan Ave & 18th St,273.0,State St & Harrison St,5.0,41.857813,-87.62455,41.874053,-87.627716,member,1985-02-14
1265954,159F64EF65289EC7,docked_bike,2023-09-22 10:14:23,2023-09-22 10:21:59,Broadway & Granville Ave,454.0,Western Ave & Granville Ave,452.0,41.994779,-87.660284,41.99416136902,-87.689438282,member,1982-10-25
1037890,AE2FBE05F50B717A,docked_bike,2023-08-10 20:08:18,2023-08-10 20:28:11,Michigan Ave & Lake St,52.0,LaSalle St & Illinois St,181.0,41.886024,-87.624117,41.890762,-87.631697,casual,
1116682,76A7474703987FF8,docked_bike,2023-08-09 06:18:25,2023-08-09 08:17:12,Paulina Ave & North Ave,16.0,Ashland Ave & Blackhawk St,333.0,41.910337,-87.670072,41.907066,-87.667252,casual,
1146103,2D1EEC5341D02204,docked_bike,2023-08-01 18:08:24,2023-08-01 18:42:06,Michigan Ave & Pearson St,25.0,Daley Center Plaza,81.0,41.89766,-87.62351,41.884241,-87.629634,casual,
1270559,3FEC19092BDC795F,docked_bike,2023-09-09 03:37:22,2023-09-09 03:47:41,Ada St & Washington Blvd,346.0,Clinton St & Lake St,66.0,41.88283,-87.661206,41.885637,-87.641823,member,1995-05-03
1106863,122D618D35864925,electric_bike,2023-08-31 23:48:09,2023-08-31 23:56:06,Morgan St & Lake St,71.0,Hermitage Ave & Polk St,261.0,41.8853605,-87.652388,41.8715173333333,-87.669851,member,1982-02-01
1428279,31CFC89BFF57469D,electric_bike,2023-09-26 11:04:40,2023-09-26 11:22:37,California Ave & Milwaukee Ave,123.0,Milwaukee Ave & Cuyler Ave,589.0,41.9226228333333,-87.6970663333333,41.9544693333333,-87.7495248333333,member,1997-09-26
1262454,209A36FC44AE7CA9,electric_bike,2023-10-01 03:16:04,2023-10-01 03:48:31,Campbell Ave & Montrose Ave,482.0,Aberdeen St & Monroe St,80.0,41.9615783333333,-87.6911758333333,41.8804583333333,-87.6556596666667,member,1984-09-09
449034,C1DB6ACF38F7B9CA,docked_bike,2023-07-16 02:33:41,2023-07-16 02:54:30,Western Ave & Walton St,374.0,Damen Ave & Cortland St,219.0,41.898417,-87.686596,41.915983,-87.677335,casual,
279300,D03A882DDEA6B8B2,docked_bike,2023-07-12 06:29:37,2023-07-12 06:46:48,Clark St & Lake St,38.0,Wells St & Concord Ln,289.0,41.88602,-87.630876,41.912133,-87.634656,casual,
759926,0EA1E620D2A46D7D,docked_bike,2023-08-27 01:10:38,2023-08-27 01:28:00,Damen Ave & Thomas St (Augusta Blvd),183.0,Damen Ave & Melrose Ave,228.0,41.901315,-87.677409,41.9406,-87.6785,member,1984-08-18
39020,60D4A79F6AE0FDC1,docked_bike,2023-07-18 09:41:21,2023-07-18 09:45:16,Sheffield Ave & Wellington Ave,115.0,Clark St & Wellington Ave,156.0,41.936266,-87.652662,41.9364968219,-87.6475386582,member,1995-03-16
809732,2CD8CE7CC1EF779D,docked_bike,2023-08-12 06:58:34,2023-08-12 07:33:10,Damen Ave & Pierce Ave,69.0,Sheffield Ave & Wellington Ave,115.0,41.909396,-87.677692,41.936266,-87.652662,casual,
1288768,DDB9F599435B0308,docked_bike,2023-09-21 12:47:15,2023-09-21 12:53:52,Fairbanks Ct & Grand Ave,24.0,LaSalle St & Illinois St,181.0,41.891847,-87.62058,41.890762,-87.631697,casual,
1679889,44714DBAEE2F4B81,docked_bike,2023-09-27 11:14:39,2023-09-27 11:32:21,McClurg Ct & Erie St,142.0,Wells St & Concord Ln,289.0,41.894503,-87.617854,41.912133,-87.634656,casual,
1289738,900B56F6EAF1781A,docked_bike,2023-09-08 09:47:56,2023-09-08 11:14:58,Lake Shore Dr & Ohio St,99.0,Shedd Aquarium,3.0,41.89257,-87.614492,41.867226,-87.615355,casual,
392983,81FBA33C6EDBA2E1,docked_bike,2023-07-25 09:08:58,2023-07-25 09:18:13,Clark St & Drummond Pl,220.0,Broadway & Sheridan Rd,256.0,41.931248,-87.644336,41.952833,-87.649993,casual,
588399,980990C566F60E1C,docked_bike,2023-08-09 17:42:41,2023-08-09 17:46:58,Lakeview Ave & Fullerton Pkwy,313.0,Clark St & Armitage Ave,94.0,41.925858,-87.638973,41.918306,-87.636282,member,1984-02-15
1524558,93268CC03621A2B9,electric_bike,2023-09-22 11:34:47,2023-09-22 11:39:08,Clark St & Elm St,176.0,Dearborn St & Erie St,110.0,41.9029503333333,-87.6316833333333,41.8943698333333,-87.629375,member,1989-11-10
1264653,AA2604079174CA80,docked_bike,2023-09-23 06:15:08,2023-09-23 06:45:33,Lakefront Trail & Bryn Mawr Ave,459.0,Theater on the Lake,177.0,41.984036,-87.65231,41.926277,-87.630834,member,1990-06-24
1207739,4D97F486B69C7EC6,electric_bike,2023-09-21 01:30:19,2023-09-21 01:32:08,Lincoln Ave & Roscoe St,230.0,,,41.9433675,-87.6708831666667,41.95,-87.67,member,1973-07-25
1419393,3C3F15BEB1FB8878,electric_bike,2023-09-13 19:25:33,2023-09-13 19:39:33,Fairbanks Ct & Grand Ave,24.0,Clark St & 9th St (AMLI),394.0,41.8917555,-87.6209855,41.8707956666667,-87.630996,member,1998-12-04
984229,117FAE31561983D4,docked_bike,2023-08-29 10:00:04,2023-08-29 10:20:12,Wabash Ave & 9th St,321.0,LaSalle St & Illinois St,181.0,41.870769,-87.625734,41.890762,-87.631697,casual,
146448,4B55DD2D4849E76A,docked_bike,2023-07-13 02:12:16,2023-07-13 03:09:37,Michigan Ave & 8th St,623.0,Michigan Ave & 8th St,623.0,41.872773,-87.623981,41.872773,-87.623981,casual,
198364,B29203F896206353,docked_bike,2023-07-12 04:41:13,2023-07-12 05:00:11,Ashland Ave & Grand Ave,277.0,California Ave & Division St,216.0,41.891072,-87.666611,41.903029,-87.697474,member,1983-06-05
384985,51D8CD0C09264994,docked_bike,2023-07-17 08:40:49,2023-07-17 08:52:26,Clarendon Ave & Leland Ave,251.0,Montrose Harbor,249.0,41.967968,-87.650001,41.963982,-87.638181,casual,
1222013,6527B4C26A49F320,docked_bike,2023-09-08 08:10:55,2023-09-08 08:25:29,Sheffield Ave & Kingsbury St,20.0,Kingsbury St & Erie St,74.0,41.910522,-87.653106,41.8938080562436,-87.6416972279549,casual,
291055,EDB804AAD920331F,docked_bike,2023-07-11 17:55:43,2023-07-11 19:28:16,Buckingham Fountain,2.0,Buckingham Fountain,2.0,41.876511,-87.620548,41.876511228817,-87.6205480098724,casual,
1421611,36944319DD19D75D,docked_bike,2023-09-22 04:54:46,2023-09-22 05:02:41,Wells St & Walton St,46.0,Kingsbury St & Kinzie St,133.0,41.89993,-87.63443,41.88917683258,-87.6385057718,member,1985-02-14
502488,9762BA74346C5688,docked_bike,2023-07-24 11:03:17,2023-07-24 11:29:17,Western Ave & Fillmore St,644.0,900 W Harrison St,109.0,41.868563,-87.686234,41.874754,-87.649807,casual,
184352,EE850123CB1595EE,docked_bike,2023-07-06 06:06:43,2023-07-06 07:50:28,Broadway & Ridge Ave,461.0,Lakefront Trail & Bryn Mawr Ave,459.0,41.984044,-87.660273,41.98403669612,-87.6523104689,casual,
633216,DD94D4B7B8BB25B0,docked_bike,2023-08-11 04:10:48,2023-08-11 04:53:21,Kingsbury St & Erie St,74.0,Larrabee St & Webster Ave,144.0,41.893808,-87.641697,41.921822,-87.64414,member,1957-06-21
224898,2EF8BA4F9981207F,docked_bike,2023-07-17 11:05:37,2023-07-17 11:14:47,Wilton Ave & Belmont Ave,117.0,Clark St & Wrightwood Ave,340.0,41.94018,-87.65304,41.929546,-87.643118,casual,
339364,EE8E08C4C1B684B1,docked_bike,2023-07-28 11:16:16,2023-07-28 11:46:55,Clinton St & Washington Blvd,91.0,Southport Ave & Roscoe St,229.0,41.88338,-87.64117,41.943739,-87.66402,member,1995-11-15
443647,77573EC1291CFBE0,docked_bike,2023-07-25 15:06:12,2023-07-25 15:19:41,Halsted St & Clybourn Ave,331.0,Clark St & Wellington Ave,156.0,41.909668,-87.648128,41.9364968219,-87.6475386582,casual,
43984,8C6A222BF462BD06,docked_bike,2023-07-29 10:29:55,2023-07-29 10:39:36,Clark St & Berwyn Ave,463.0,Paulina St & Montrose Ave,297.0,41.977996,-87.668047,41.961507,-87.671387,member,1988-07-30
996881,354B9F5B7D34F3BD,docked_bike,2023-08-20 09:49:47,2023-08-20 10:01:27,Clark St & Elm St,176.0,Sheffield Ave & Kingsbury St,20.0,41.902973,-87.63128,41.910522,-87.653106,member,1987-09-26
371582,25251B616192F50D,docked_bike,2023-07-05 03:47:52,2023-07-05 04:15:20,California Ave & Montrose Ave,481.0,California Ave & Montrose Ave,481.0,41.961068,-87.695439,41.961068,-87.695439,casual,
430610,1FFFB2F73B7B6D5D,docked_bike,2023-07-17 02:26:19,2023-07-17 02:40:36,Ogden Ave & Roosevelt Rd,434.0,Western Ave & Monroe St,381.0,41.866501,-87.684697,41.8797877089,-87.686112808,casual,
556069,2DCED0B67A263B62,electric_bike,2023-08-10 06:48:49,2023-08-10 07:22:59,Milwaukee Ave & Grand Ave,84.0,Michigan Ave & 8th St,623.0,41.8917516666667,-87.6482481666667,41.8720915,-87.62372,casual,
1589623,2EA47531CD06BAED,docked_bike,2023-09-29 16:40:48,2023-09-29 16:45:42,Wells St & Concord Ln,289.0,Sedgwick St & Webster Ave,143.0,41.912133,-87.634656,41.922167,-87.638888,casual,
656868,C8326434CCF88EBE,docked_bike,2023-08-21 00:37:40,2023-08-21 00:47:49,Dearborn Pkwy & Delaware Pl,140.0,Halsted St & Clybourn Ave,331.0,41.898969,-87.629912,41.909668,-87.648128,member,1989-09-27
1501217,F53B13D876A5D93A,docked_bike,2023-09-28 06:58:38,2023-09-28 07:17:52,Racine Ave & 18th St,15.0,Wacker Dr & Washington St,18.0,41.858166,-87.656495,41.883132,-87.637321,member,1991-04-21
1539226,BDA5EB9A96ED44D8,docked_bike,2023-09-23 07:26:29,2023-09-23 09:55:46,Wabash Ave & 9th St,321.0,Wabash Ave & 9th St,321.0,41.870769,-87.625734,41.870769,-87.625734,casual,
1139543,D96C2A336D2F1295,docked_bike,2023-08-05 08:13:57,2023-08-05 08:26:20,Michigan Ave & Lake St,52.0,Federal St & Polk St,41.0,41.886024,-87.624117,41.87207763285,-87.6295437729,casual,
1210487,525F73F86A16EC91,docked_bike,2023-09-05 07:36:21,2023-09-05 07:44:35,Clark St & Schiller St,301.0,Larrabee St & Armitage Ave,288.0,41.907993,-87.631501,41.918084,-87.643749,casual,
1310356,D6ECDED252DC85B2,docked_bike,2023-09-03 12:02:19,2023-09-03 12:17:01,Morgan St & Lake St,71.0,Clinton St & Lake St,66.0,41.885483,-87.652304,41.885637,-87.641823,member,2003-10-02
193229,19F69C65E9B95FE0,docked_bike,2023-08-01 08:40:02,2023-08-01 08:56:48,Theater on the Lake,177.0,Sheffield Ave & Kingsbury St,20.0,41.926277,-87.630834,41.910522,-87.653106,member,1990-12-29
1236586,992CE22F10CAEC17,docked_bike,2023-09-25 05:09:28,2023-09-25 05:26:14,Field Blvd & South Water St,7.0,Theater on the Lake,177.0,41.886349,-87.617516,41.926277,-87.630834,member,1982-05-13
1384547,C0D2FD3AD1F7452F,electric_bike,2023-10-01 01:17:16,2023-10-01 01:32:24,Paulina St & 18th St,205.0,California Ave & Lake St,378.0,41.8579116666667,-87.6685553333333,41.8844275,-87.6961866666667,member,1967-08-20
1357248,0C7AE8C4E6F26255,docked_bike,2023-09-15 10:35:12,2023-09-15 10:47:05,Sheffield Ave & Kingsbury St,20.0,Wells St & Evergreen Ave,291.0,41.910522,-87.653106,41.906724,-87.63483,member,1990-09-01
1418233,CDB706FBE18821FE,docked_bike,2023-09-25 11:41:16,2023-09-25 11:51:21,Sedgwick St & Webster Ave,143.0,Southport Ave & Wrightwood Ave,190.0,41.922167,-87.638888,41.928773,-87.663913,member,1989-04-13
1189549,C9279D81CD48E941,electric_bike,2023-09-03 19:12:48,2023-09-03 19:24:46,Broadway & Ridge Ave,461.0,Halsted St & Roscoe St,299.0,41.9840455,-87.660239,41.9437166666667,-87.6489916666667,casual,
209005,579EF9B712D32CD0,docked_bike,2023-07-18 11:19:42,2023-07-18 11:38:23,Southport Ave & Roscoe St,229.0,California Ave & Altgeld St,502.0,41.943739,-87.66402,41.92669,-87.697668,member,1976-08-22
525880,C415166989D87240,docked_bike,2023-07-26 12:21:32,2023-07-26 12:29:29,Franklin St & Monroe St,287.0,Sedgwick St & Huron St,111.0,41.880317,-87.635185,41.894666,-87.638437,member,2001-06-17
778625,C7F203FF52EE30D6,docked_bike,2023-08-22 17:02:36,2023-08-22 17:22:16,Green St & Madison St,198.0,Wabash Ave & Cermak Rd,42.0,41.881892,-87.648789,41.852619,-87.626488,casual,
1517222,ABF193BBF4A4F5CC,electric_bike,2023-09-14 04:42:01,2023-09-14 04:54:04,Jeffery Blvd & 71st St,11.0,,,41.7666351666667,-87.5764926666667,41.78,-87.6,member,2003-01-15
508266,438B47D26C112E82,docked_bike,2023-07-12 16:40:38,2023-07-12 17:06:37,Clark St & Elm St,176.0,Columbus Dr & Randolph St,195.0,41.902973,-87.63128,41.884728,-87.619521,casual,
1404785,A2160DE05825FA3F,docked_bike,2023-09-05 08:14:42,2023-09-05 08:36:42,Wabash Ave & Wacker Pl,194.0,Theater on the Lake,177.0,41.886875,-87.62603,41.926277,-87.630834,casual,
384795,D5B1AF005BAA51D2,docked_bike,2023-07-11 11:24:10,2023-07-11 11:31:13,Desplaines St & Jackson Blvd,107.0,Aberdeen St & Jackson Blvd,21.0,41.878287,-87.643909,41.87772613,-87.65478743,member,1994-06-09
571883,22701E1A01A1367A,electric_bike,2023-08-20 15:04:12,2023-08-20 15:15:02,Southport Ave & Wellington Ave,153.0,Leavitt St & Armitage Ave,309.0,41.9358025,-87.6637715,41.9178191666667,-87.6824443333333,casual,
455512,2AF9EE6980CF4778,docked_bike,2023-07-18 16:21:44,2023-07-18 16:35:45,Halsted St & 21st St,135.0,Wells St & Polk St,175.0,41.85378,-87.64665,41.872596,-87.633502,casual,
1530825,8FEAECD5FD87D938,docked_bike,2023-09-16 02:29:47,2023-09-16 02:49:10,Mies van der Rohe Way & Chicago Ave,173.0,Halsted St & Dickens Ave,225.0,41.89691,-87.621743,41.919936,-87.64883,member,2002-09-13
81316,B2CBD6D673A0BF7F,docked_bike,2023-07-15 08:53:39,2023-07-15 09:11:19,Halsted St & Willow St,224.0,California Ave & Francis Pl (Temp),259.0,41.913865,-87.648755,41.918491153687,-87.6974228024483,casual,
1335777,3F36C625071CC295,docked_bike,2023-09-28 04:26:24,2023-09-28 04:46:04,Streeter Dr & Grand Ave,35.0,Federal St & Polk St,41.0,41.892278,-87.612043,41.87207763285,-87.6295437729,member,1969-11-09
678489,E946BC56C74774B8,docked_bike,2023-08-08 08:46:39,2023-08-08 13:04:08,Kimbark Ave & 53rd St,322.0,Blackstone Ave & Hyde Park Blvd,121.0,41.799568,-87.594747,41.802562,-87.590368,casual,
465319,582765B3292D40E5,docked_bike,2023-07-23 05:00:54,2023-07-23 05:11:16,Southport Ave & Belmont Ave,154.0,Broadway & Cornelia Ave,303.0,41.93949,-87.66378,41.945529,-87.646439,member,1988-02-16
1108717,1AD8203E84B1D1D3,docked_bike,2023-08-29 17:34:29,2023-08-29 17:49:18,Franklin St & Chicago Ave,31.0,Clark St & Wrightwood Ave,340.0,41.896746,-87.635667,41.929546,-87.643118,member,1999-11-07
1596435,ACEF26AF60113E53,electric_bike,2023-09-26 10:32:45,2023-09-26 10:39:26,Logan Blvd & Elston Ave,258.0,California Ave & Milwaukee Ave,123.0,41.9293793333333,-87.6841693333333,41.9226776666667,-87.6971245,member,1999-07-17
668398,FC1F2EF1C4DBD187,docked_bike,2023-08-19 13:29:34,2023-08-19 13:35:40,Larrabee St & Webster Ave,144.0,Clark St & Drummond Pl,220.0,41.921822,-87.64414,41.931248,-87.644336,member,1994-05-07
613629,F81169DBCA57B37C,docked_bike,2023-08-31 03:38:22,2023-08-31 03:47:18,Wabash Ave & Roosevelt Rd,59.0,Clinton St & Roosevelt Rd,57.0,41.867227,-87.625961,41.8671177825,-87.6410879593,casual,
838649,88CDB9FBF6B64F05,docked_bike,2023-08-12 09:06:57,2023-08-12 09:19:36,Fairbanks Ct & Grand Ave,24.0,Wells St & Elm St,182.0,41.891847,-87.62058,41.903222,-87.634324,casual,
254338,8F76C6FE43134FD0,docked_bike,2023-07-15 07:31:28,2023-07-15 07:31:56,McClurg Ct & Erie St,142.0,McClurg Ct & Erie St,142.0,41.894503,-87.617854,41.894503,-87.617854,member,2003-01-26
320571,15EE506F13C1AA34,docked_bike,2023-07-28 12:55:42,2023-07-28 13:05:27,Wells St & Hubbard St,212.0,McClurg Ct & Erie St,142.0,41.889906,-87.634266,41.894503,-87.617854,casual,
1366142,2ECB623F3E85283D,docked_bike,2023-09-13 11:51:33,2023-09-13 11:56:43,State St & Randolph St,44.0,Cityfront Plaza Dr & Pioneer Ct,196.0,41.88473,-87.627733,41.890573,-87.622072,member,1985-09-28
1560680,5801BE1BBE6704B5,electric_bike,2023-09-28 07:25:55,2023-09-28 07:30:34,Broadway & Sheridan Rd,256.0,,,41.9528486666667,-87.6499426666667,41.97,-87.66,member,1994-09-04
874364,D0E63A4A141E9337,docked_bike,2023-08-10 07:54:36,2023-08-10 08:02:58,Southport Ave & Clybourn Ave,307.0,Larrabee St & Webster Ave,144.0,41.920771,-87.663712,41.921822,-87.64414,member,1992-04-21
1492042,FB286014FA270859,docked_bike,2023-09-14 08:25:50,2023-09-14 08:40:10,Sedgwick St & Huron St,111.0,Sedgwick St & North Ave,118.0,41.894666,-87.638437,41.911386,-87.638677,member,1988-04-04
785837,5372C2C217A75733,docked_bike,2023-08-20 08:24:26,2023-08-20 08:28:42,Clark St & Newport St,632.0,Sheridan Rd & Irving Park Rd,240.0,41.94454,-87.654678,41.954245,-87.654406,member,1980-11-11
77820,EF15EDA6F40C7030,docked_bike,2023-07-10 10:11:06,2023-07-10 10:17:51,Dearborn St & Adams St,37.0,Wabash Ave & 9th St,321.0,41.879356,-87.629791,41.870769,-87.625734,member,1985-09-23
837161,A6945F91FE268782,docked_bike,2023-08-30 05:13:21,2023-08-30 05:21:17,Noble St & Milwaukee Ave,29.0,Ashland Ave & Division St,210.0,41.90068,-87.6626,41.90345,-87.667747,casual,
265853,BA57CA1D9671EB08,docked_bike,2023-07-06 04:34:35,2023-07-06 04:49:27,McClurg Ct & Illinois St,26.0,Green St & Madison St,198.0,41.890359,-87.617532,41.881892,-87.648789,member,2004-11-04
683575,16FC50A9AC7DBC21,docked_bike,2023-08-28 06:53:14,2023-08-28 07:33:24,Michigan Ave & Washington St,43.0,Sheffield Ave & Kingsbury St,20.0,41.883984,-87.624683,41.910522,-87.653106,member,1982-05-04
198586,B87626C36DB8F72A,docked_bike,2023-07-21 08:35:02,2023-07-21 09:18:07,Theater on the Lake,177.0,Theater on the Lake,177.0,41.926277,-87.630834,41.926277,-87.630834,casual,
318108,D271C0BAD4E84190,docked_bike,2023-07-18 13:13:52,2023-07-18 15:05:19,Lakefront Trail & Bryn Mawr Ave,459.0,Lakefront Trail & Bryn Mawr Ave,459.0,41.984036,-87.65231,41.98403669612,-87.6523104689,member,1975-04-02
72959,2B893C276765E03A,docked_bike,2023-07-12 15:24:36,2023-07-12 15:55:15,Lake Shore Dr & Monroe St,76.0,Desplaines St & Kinzie St,56.0,41.880958,-87.616743,41.888716,-87.644448,casual,
606165,3B42BEACAB92ABAD,docked_bike,2023-08-17 01:33:57,2023-08-17 01:48:02,Clarendon Ave & Junior Ter,245.0,Broadway & Barry Ave,300.0,41.961004,-87.649603,41.9375823160063,-87.6440978050232,member,1981-09-04
946999,9D75372038DC4C1F,docked_bike,2023-08-03 06:33:08,2023-08-03 07:09:31,Lake Park Ave & 47th St,267.0,South Shore Dr & 71st St,12.0,41.809443,-87.591875,41.7664094567,-87.5656875719,casual,
9082,AA221FB8F38CEF68,docked_bike,2023-07-20 07:51:33,2023-07-20 08:02:09,Clark St & Lincoln Ave,141.0,Rush St & Superior St,161.0,41.915689,-87.6346,41.89576474564,-87.6259080327,casual,
1347611,90448C08A3047936,docked_bike,2023-09-05 12:50:51,2023-09-05 12:58:41,May St & Taylor St,22.0,Clinton St & Roosevelt Rd,57.0,41.869482,-87.655486,41.8671177825,-87.6410879593,member,1985-09-04
210988,F99C4835105C1387,docked_bike,2023-07-29 15:10:52,2023-07-29 16:52:32,Michigan Ave & 8th St,623.0,Michigan Ave & 8th St,623.0,41.872773,-87.623981,41.872773,-87.623981,casual,
136076,387A58952153BB56,docked_bike,2023-10-02 06:23:15,2023-10-02 06:47:07,Sheffield Ave & Webster Ave,327.0,Clark St & Lake St,38.0,41.92154,-87.653818,41.88602082773,-87.6308760584,member,1980-10-22
149975,673C33AF3241180B,docked_bike,2023-10-22 10:11:07,2023-10-22 10:18:54,Sheridan Rd & Montrose Ave,231.0,Broadway & Sheridan Rd,256.0,41.96167,-87.65464,41.952833,-87.649993,member,1993-12-28
549277,7B1B1726EC4616E9,docked_bike,2023-11-07 08:21:28,2023-11-07 08:39:35,Mies van der Rohe Way & Chestnut St,145.0,Ogden Ave & Race Ave,186.0,41.898586,-87.621915,41.891795,-87.658751,member,1984-09-11
357032,E261CC5E75BE543C,docked_bike,2023-10-09 04:52:40,2023-10-09 05:27:54,Millennium Park,90.0,Daley Center Plaza,81.0,41.881031,-87.624084,41.884241,-87.629634,casual,
317909,A1C459D3BC1E3B6C,docked_bike,2023-10-12 10:40:15,2023-10-12 11:27:16,Wells St & Hubbard St,212.0,Michigan Ave & Washington St,43.0,41.889906,-87.634266,41.8839840647265,-87.6246839761734,casual,
513143,B2DACE7C92468972,docked_bike,2023-11-18 08:55:18,2023-11-18 09:13:29,Fairbanks St & Superior St,635.0,Stockton Dr & Wrightwood Ave,324.0,41.895748,-87.620104,41.93132,-87.638742,member,1974-06-09
