report_id,timestamp,error_type,severity,active_users
2662,2023-11-17 20:00:00,Slow,low,22246
2663,2023-11-17 20:00:00,Rendering,low,22246
2664,2023-11-17 20:00:00,Rendering,low,22246
2665,2023-11-17 20:00:00,Slow,low,22246
2666,2023-11-17 22:00:00,UX,low,22624
2667,2023-11-17 22:00:00,Slow,low,22624
2668,2023-11-17 22:00:00,UX,low,22624
2669,2023-11-17 22:00:00,Slow,low,22624
2670,2023-11-17 22:00:00,Frozen,low,22624
2671,2023-11-17 22:00:00,UX,low,22624
2672,2023-11-20 14:00:00,Login,high,33289
2673,2023-11-20 14:00:00,Login,high,33289
2674,2023-11-20 14:00:00,Frozen,high,33289
2675,2023-11-20 14:00:00,Frozen,high,33289
2676,2023-11-20 14:00:00,System Outage,high,33289
2677,2023-11-20 14:00:00,Frozen,high,33289
2678,2023-11-20 14:00:00,Login,high,33289
2679,2023-11-20 14:00:00,Frozen,high,33289
2680,2023-11-20 14:00:00,Login,high,33289
2681,2023-11-20 14:00:00,Login,high,33289
2682,2023-11-20 14:00:00,Login,high,33289
2683,2023-11-20 14:00:00,Login,high,33289
2684,2023-11-20 14:00:00,System Outage,high,33289
2685,2023-11-20 14:00:00,Frozen,high,33289
2686,2023-11-20 14:00:00,Frozen,high,33289
2687,2023-11-20 14:00:00,System Outage,high,33289
2688,2023-11-20 14:00:00,Login,high,33289
2689,2023-11-20 14:00:00,Frozen,high,33289
2690,2023-11-20 14:00:00,Frozen,low,33289
2691,2023-11-20 14:00:00,Frozen,low,33289
2692,2023-11-20 14:00:00,Frozen,low,33289
2693,2023-11-20 14:00:00,Slow,low,33289
2694,2023-11-20 14:00:00,Rendering,low,33289
2695,2023-11-20 14:00:00,Slow,low,33289
2696,2023-11-20 14:00:00,Slow,low,33289
2697,2023-11-20 14:00:00,UX,low,33289
2698,2023-11-20 14:00:00,Frozen,low,33289
2699,2023-11-20 14:00:00,UX,low,33289
2700,2023-11-20 15:00:00,Frozen,low,20187
2701,2023-11-20 15:00:00,Frozen,low,20187
2702,2023-11-20 15:00:00,Slow,low,20187
2703,2023-11-20 15:00:00,Rendering,low,20187
2704,2023-11-20 15:00:00,Slow,low,20187
2705,2023-11-20 16:00:00,Frozen,low,26177
2706,2023-11-20 16:00:00,UX,low,26177
2707,2023-11-20 16:00:00,UX,low,26177
2708,2023-11-20 16:00:00,Frozen,low,26177
2709,2023-11-20 16:00:00,Slow,low,26177
2710,2023-11-20 16:00:00,Rendering,low,26177
2711,2023-11-20 17:00:00,Rendering,low,20268
2712,2023-11-20 17:00:00,System Outage,low,20268
2713,2023-11-20 17:00:00,Login,low,20268
2714,2023-11-20 17:00:00,Login,low,20268
2715,2023-11-20 17:00:00,Slow,low,20268
2716,2023-11-20 18:00:00,Login,low,22789
2717,2023-11-20 18:00:00,UX,low,22789
2718,2023-11-20 18:00:00,Frozen,low,22789
2719,2023-11-20 18:00:00,Slow,low,22789
2720,2023-11-20 18:00:00,UX,low,22789
2721,2023-11-20 18:00:00,Slow,low,22789
2722,2023-11-21 14:00:00,UX,low,25428
2723,2023-11-21 14:00:00,Frozen,low,25428
2724,2023-11-21 14:00:00,Frozen,low,25428
2725,2023-11-21 14:00:00,Frozen,low,25428
2726,2023-11-21 14:00:00,Login,low,25428
2727,2023-11-21 14:00:00,Frozen,low,25428
2728,2023-11-21 15:00:00,Login,high,33132
2729,2023-11-21 15:00:00,Frozen,high,33132
2730,2023-11-21 15:00:00,Login,high,33132
2731,2023-11-21 15:00:00,Login,high,33132
2732,2023-11-21 15:00:00,Frozen,high,33132
2733,2023-11-21 15:00:00,System Outage,high,33132
2734,2023-11-21 15:00:00,Login,high,33132
2735,2023-11-21 15:00:00,Login,high,33132
2736,2023-11-21 15:00:00,Frozen,high,33132
2737,2023-11-21 15:00:00,Frozen,high,33132
2738,2023-11-21 15:00:00,Frozen,high,33132
2739,2023-11-21 15:00:00,System Outage,high,33132
2740,2023-11-21 15:00:00,Login,high,33132
2741,2023-11-21 15:00:00,Data Loss,high,33132
2742,2023-11-21 15:00:00,System Outage,high,33132
2743,2023-11-21 15:00:00,Login,high,33132
2744,2023-11-21 15:00:00,Data Loss,high,33132
2745,2023-11-21 15:00:00,Login,high,33132
2746,2023-11-21 15:00:00,System Outage,low,33132
2747,2023-11-21 15:00:00,Frozen,low,33132
2748,2023-11-21 15:00:00,Slow,low,33132
2749,2023-11-21 15:00:00,Frozen,low,33132
2750,2023-11-21 15:00:00,Slow,low,33132
2751,2023-11-21 15:00:00,Frozen,low,33132
2752,2023-11-21 15:00:00,Rendering,low,33132
2753,2023-11-21 15:00:00,Slow,low,33132
2754,2023-11-21 15:00:00,Data Loss,low,33132
2755,2023-11-21 15:00:00,Slow,low,33132
2756,2023-11-21 16:00:00,Frozen,low,21133
2757,2023-11-21 16:00:00,UX,low,21133
2758,2023-11-21 16:00:00,Frozen,low,21133
2759,2023-11-21 16:00:00,Rendering,low,21133
2760,2023-11-21 16:00:00,Frozen,low,21133
2761,2023-11-21 17:00:00,UX,low,20144
2762,2023-11-21 17:00:00,Frozen,low,20144
2763,2023-11-21 17:00:00,Slow,low,20144
2764,2023-11-21 17:00:00,Rendering,low,20144
2765,2023-11-21 17:00:00,Slow,low,20144
2766,2023-11-21 18:00:00,Slow,low,24336
2767,2023-11-21 18:00:00,Slow,low,24336
2768,2023-11-21 18:00:00,Slow,low,24336
2769,2023-11-21 18:00:00,Data Loss,low,24336
2770,2023-11-21 18:00:00,Slow,low,24336
2771,2023-11-21 18:00:00,UX,low,24336
2772,2023-11-21 20:00:00,Slow,low,21903
2773,2023-11-21 20:00:00,UX,low,21903
2774,2023-11-21 20:00:00,Rendering,low,21903
2775,2023-11-21 20:00:00,Rendering,low,21903
2776,2023-11-21 20:00:00,Login,low,21903
2777,2023-11-21 22:00:00,UX,low,21724
2778,2023-11-21 22:00:00,Login,low,21724
2779,2023-11-21 22:00:00,Frozen,low,21724
2780,2023-11-21 22:00:00,UX,low,21724
2781,2023-11-21 22:00:00,Data Loss,low,21724
2782,2023-11-22 16:00:00,UX,low,27124
2783,2023-11-22 16:00:00,Data Loss,low,27124
2784,2023-11-22 16:00:00,Frozen,low,27124
2785,2023-11-22 16:00:00,Login,low,27124
2786,2023-11-22 16:00:00,Rendering,low,27124
2787,2023-11-22 16:00:00,Data Loss,low,27124
2788,2023-11-22 16:00:00,Slow,low,27124
2789,2023-11-22 18:00:00,Login,low,25877
2790,2023-11-22 18:00:00,UX,low,25877
2791,2023-11-22 18:00:00,UX,low,25877
2792,2023-11-22 18:00:00,UX,low,25877
2793,2023-11-22 18:00:00,Data Loss,low,25877
2794,2023-11-22 18:00:00,Frozen,low,25877
2795,2023-11-22 19:00:00,Rendering,low,22308
2796,2023-11-22 19:00:00,Frozen,low,22308
2797,2023-11-22 19:00:00,Rendering,low,22308
2798,2023-11-22 19:00:00,Rendering,low,22308
2799,2023-11-22 19:00:00,Rendering,low,22308
2800,2023-11-22 19:00:00,Slow,low,22308
2801,2023-11-23 14:00:00,Frozen,low,27484
2802,2023-11-23 14:00:00,UX,low,27484
2803,2023-11-23 14:00:00,UX,low,27484
2804,2023-11-23 14:00:00,Slow,low,27484
2805,2023-11-23 14:00:00,Frozen,low,27484
2806,2023-11-23 14:00:00,Frozen,low,27484
2807,2023-11-23 14:00:00,UX,low,27484
2808,2023-11-23 15:00:00,Frozen,low,26984
2809,2023-11-23 15:00:00,Frozen,low,26984
2810,2023-11-23 15:00:00,Rendering,low,26984
2811,2023-11-23 15:00:00,Slow,low,26984
2812,2023-11-23 15:00:00,Slow,low,26984
2813,2023-11-23 15:00:00,Data Loss,low,26984
2814,2023-11-23 15:00:00,Slow,low,26984
2815,2023-11-23 16:00:00,Slow,low,21352
2816,2023-11-23 16:00:00,Slow,low,21352
2817,2023-11-23 16:00:00,Login,low,21352
2818,2023-11-23 16:00:00,Frozen,low,21352
2819,2023-11-23 16:00:00,UX,low,21352
2820,2023-11-23 18:00:00,Frozen,low,22650
2821,2023-11-23 18:00:00,Frozen,low,22650
2822,2023-11-23 18:00:00,UX,low,22650
2823,2023-11-23 18:00:00,UX,low,22650
2824,2023-11-23 18:00:00,UX,low,22650
2825,2023-11-23 18:00:00,Slow,low,22650
2826,2023-11-23 19:00:00,UX,low,25401
2827,2023-11-23 19:00:00,Frozen,low,25401
2828,2023-11-23 19:00:00,Slow,low,25401
2829,2023-11-23 19:00:00,System Outage,low,25401
2830,2023-11-23 19:00:00,Rendering,low,25401
2831,2023-11-23 19:00:00,Slow,low,25401
2832,2023-11-24 14:00:00,Login,low,27522
2833,2023-11-24 14:00:00,Login,low,27522
2834,2023-11-24 14:00:00,UX,low,27522
2835,2023-11-24 14:00:00,Rendering,low,27522
2836,2023-11-24 14:00:00,Slow,low,27522
2837,2023-11-24 14:00:00,Slow,low,27522
2838,2023-11-24 14:00:00,Slow,low,27522
2839,2023-11-24 16:00:00,UX,low,26289
2840,2023-11-24 16:00:00,Slow,low,26289
2841,2023-11-24 16:00:00,Slow,low,26289
2842,2023-11-24 16:00:00,Frozen,low,26289
2843,2023-11-24 16:00:00,Frozen,low,26289
2844,2023-11-24 16:00:00,Slow,low,26289
2845,2023-11-24 16:00:00,Frozen,low,26289
2846,2023-11-24 18:00:00,Frozen,low,24347
2847,2023-11-24 18:00:00,System Outage,low,24347
2848,2023-11-24 18:00:00,Login,low,24347
2849,2023-11-24 18:00:00,Login,low,24347
2850,2023-11-24 18:00:00,Data Loss,low,24347
2851,2023-11-24 18:00:00,UX,low,24347
2852,2023-11-24 19:00:00,Rendering,low,20086
2853,2023-11-24 19:00:00,Frozen,low,20086
2854,2023-11-24 19:00:00,Slow,low,20086
2855,2023-11-24 19:00:00,Slow,low,20086
2856,2023-11-24 19:00:00,Slow,low,20086
2857,2023-11-24 20:00:00,UX,low,24713
2858,2023-11-24 20:00:00,Slow,low,24713
2859,2023-11-24 20:00:00,UX,low,24713
2860,2023-11-24 20:00:00,Slow,low,24713
2861,2023-11-24 20:00:00,Frozen,low,24713
2862,2023-11-24 20:00:00,Rendering,low,24713
2863,2023-11-24 21:00:00,Slow,low,22582
2864,2023-11-24 21:00:00,Frozen,low,22582
2865,2023-11-24 21:00:00,UX,low,22582
2866,2023-11-24 21:00:00,Slow,low,22582
2867,2023-11-24 21:00:00,Slow,low,22582
2868,2023-11-24 21:00:00,Login,low,22582
2869,2023-11-24 22:00:00,Frozen,low,23013
2870,2023-11-24 22:00:00,Rendering,low,23013
2871,2023-11-24 22:00:00,Frozen,low,23013
2872,2023-11-24 22:00:00,System Outage,low,23013
2873,2023-11-24 22:00:00,Slow,low,23013
2874,2023-11-24 22:00:00,UX,low,23013
2875,2023-11-27 14:00:00,Slow,low,26153
2876,2023-11-27 14:00:00,Slow,low,26153
2877,2023-11-27 14:00:00,Frozen,low,26153
2878,2023-11-27 14:00:00,Rendering,low,26153
2879,2023-11-27 14:00:00,System Outage,low,26153
2880,2023-11-27 14:00:00,Rendering,low,26153
2881,2023-11-27 14:00:00,UX,low,26153
2882,2023-11-27 15:00:00,Slow,low,26068
2883,2023-11-27 15:00:00,Slow,low,26068
2884,2023-11-27 15:00:00,Frozen,low,26068
2885,2023-11-27 15:00:00,Frozen,low,26068
2886,2023-11-27 15:00:00,UX,low,26068
2887,2023-11-27 15:00:00,Slow,low,26068
2888,2023-11-27 15:00:00,Data Loss,low,26068
2889,2023-11-27 18:00:00,Slow,low,22342
2890,2023-11-27 18:00:00,UX,low,22342
2891,2023-11-27 18:00:00,Frozen,low,22342
2892,2023-11-27 18:00:00,UX,low,22342
2893,2023-11-27 18:00:00,Slow,low,22342
2894,2023-11-27 18:00:00,System Outage,low,22342
2895,2023-11-28 13:00:00,UX,low,26385
2896,2023-11-28 13:00:00,UX,low,26385
2897,2023-11-28 13:00:00,Frozen,low,26385
2898,2023-11-28 13:00:00,UX,low,26385
2899,2023-11-28 13:00:00,Slow,low,26385
2900,2023-11-28 13:00:00,Frozen,low,26385
2901,2023-11-28 13:00:00,Login,low,26385
2902,2023-11-28 14:00:00,UX,low,28923
2903,2023-11-28 14:00:00,Slow,low,28923
2904,2023-11-28 14:00:00,Slow,low,28923
2905,2023-11-28 14:00:00,Frozen,low,28923
2906,2023-11-28 14:00:00,Frozen,low,28923
2907,2023-11-28 14:00:00,Slow,low,28923
2908,2023-11-28 14:00:00,Login,low,28923
2909,2023-11-28 15:00:00,Rendering,low,25159
2910,2023-11-28 15:00:00,Rendering,low,25159
2911,2023-11-28 15:00:00,Slow,low,25159
2912,2023-11-28 15:00:00,Slow,low,25159
2913,2023-11-28 15:00:00,Login,low,25159
2914,2023-11-28 15:00:00,Slow,low,25159
2915,2023-11-28 16:00:00,UX,low,26407
2916,2023-11-28 16:00:00,Frozen,low,26407
2917,2023-11-28 16:00:00,System Outage,low,26407
2918,2023-11-28 16:00:00,Rendering,low,26407
2919,2023-11-28 16:00:00,UX,low,26407
2920,2023-11-28 16:00:00,Slow,low,26407
2921,2023-11-28 16:00:00,Frozen,low,26407
2922,2023-11-28 18:00:00,Slow,low,22550
2923,2023-11-28 18:00:00,Login,low,22550
2924,2023-11-28 18:00:00,Login,low,22550
2925,2023-11-28 18:00:00,Login,low,22550
2926,2023-11-28 18:00:00,UX,low,22550
2927,2023-11-28 18:00:00,Login,low,22550
2928,2023-11-28 20:00:00,Slow,low,22745
2929,2023-11-28 20:00:00,Slow,low,22745
2930,2023-11-28 20:00:00,Frozen,low,22745
2931,2023-11-28 20:00:00,Rendering,low,22745
2932,2023-11-28 20:00:00,Login,low,22745
2933,2023-11-28 20:00:00,Slow,low,22745
2934,2023-11-28 21:00:00,Frozen,low,23349
2935,2023-11-28 21:00:00,Rendering,low,23349
2936,2023-11-28 21:00:00,System Outage,low,23349
2937,2023-11-28 21:00:00,Rendering,low,23349
2938,2023-11-28 21:00:00,UX,low,23349
2939,2023-11-28 21:00:00,Rendering,low,23349
2940,2023-11-29 13:00:00,System Outage,low,26915
2941,2023-11-29 13:00:00,Slow,low,26915
2942,2023-11-29 13:00:00,Frozen,low,26915
2943,2023-11-29 13:00:00,UX,low,26915
2944,2023-11-29 13:00:00,UX,low,26915
2945,2023-11-29 13:00:00,Frozen,low,26915
2946,2023-11-29 13:00:00,Login,low,26915
2947,2023-11-29 14:00:00,Rendering,low,26468
2948,2023-11-29 14:00:00,Slow,low,26468
2949,2023-11-29 14:00:00,Data Loss,low,26468
2950,2023-11-29 14:00:00,System Outage,low,26468
2951,2023-11-29 14:00:00,UX,low,26468
2952,2023-11-29 14:00:00,Login,low,26468
2953,2023-11-29 14:00:00,UX,low,26468
2954,2023-11-29 15:00:00,Slow,low,26715
2955,2023-11-29 15:00:00,UX,low,26715
2956,2023-11-29 15:00:00,Frozen,low,26715
2957,2023-11-29 15:00:00,Slow,low,26715
2958,2023-11-29 15:00:00,Slow,low,26715
2959,2023-11-29 15:00:00,Login,low,26715
2960,2023-11-29 15:00:00,Slow,low,26715
2961,2023-11-29 16:00:00,Rendering,low,25681
2962,2023-11-29 16:00:00,Slow,low,25681
2963,2023-11-29 16:00:00,Login,low,25681
2964,2023-11-29 16:00:00,Slow,low,25681
2965,2023-11-29 16:00:00,Slow,low,25681
2966,2023-11-29 16:00:00,UX,low,25681
2967,2023-11-29 18:00:00,Rendering,low,21916
2968,2023-11-29 18:00:00,Slow,low,21916
2969,2023-11-29 18:00:00,System Outage,low,21916
2970,2023-11-29 18:00:00,System Outage,low,21916
2971,2023-11-29 18:00:00,System Outage,low,21916
2972,2023-11-29 18:00:00,Slow,low,21916
2973,2023-11-29 19:00:00,Rendering,low,24051
2974,2023-11-29 19:00:00,Frozen,low,24051
2975,2023-11-29 19:00:00,Data Loss,low,24051
2976,2023-11-29 19:00:00,Slow,low,24051
2977,2023-11-29 19:00:00,UX,low,24051
2978,2023-11-29 19:00:00,Slow,low,24051
2979,2023-11-29 20:00:00,Data Loss,low,22860
2980,2023-11-29 20:00:00,Frozen,low,22860
2981,2023-11-29 20:00:00,Slow,low,22860
2982,2023-11-29 20:00:00,Slow,low,22860
2983,2023-11-29 20:00:00,Slow,low,22860
2984,2023-11-29 20:00:00,Rendering,low,22860
2985,2023-11-29 23:00:00,Slow,low,23560
2986,2023-11-29 23:00:00,Slow,low,23560
2987,2023-11-29 23:00:00,UX,low,23560
2988,2023-11-29 23:00:00,System Outage,low,23560
2989,2023-11-29 23:00:00,Slow,low,23560
2990,2023-11-29 23:00:00,Rendering,low,23560
2991,2023-11-30 13:00:00,UX,low,25402
2992,2023-11-30 13:00:00,Slow,low,25402
2993,2023-11-30 13:00:00,Slow,low,25402
2994,2023-11-30 13:00:00,Rendering,low,25402
2995,2023-11-30 13:00:00,Rendering,low,25402
2996,2023-11-30 13:00:00,Slow,low,25402
2997,2023-11-30 14:00:00,UX,low,26914
2998,2023-11-30 14:00:00,UX,low,26914
2999,2023-11-30 14:00:00,Frozen,low,26914
3000,2023-11-30 14:00:00,Frozen,low,26914
3001,2023-11-30 14:00:00,Login,low,26914
3002,2023-11-30 14:00:00,Frozen,low,26914
3003,2023-11-30 14:00:00,Frozen,low,26914
3004,2023-11-30 15:00:00,Slow,low,27006
3005,2023-11-30 15:00:00,Rendering,low,27006
3006,2023-11-30 15:00:00,Login,low,27006
3007,2023-11-30 15:00:00,Data Loss,low,27006
3008,2023-11-30 15:00:00,Slow,low,27006
3009,2023-11-30 15:00:00,Slow,low,27006
3010,2023-11-30 15:00:00,Slow,low,27006
3011,2023-11-30 16:00:00,System Outage,low,27297
3012,2023-11-30 16:00:00,Slow,low,27297
3013,2023-11-30 16:00:00,Frozen,low,27297
3014,2023-11-30 16:00:00,Frozen,low,27297
3015,2023-11-30 16:00:00,Frozen,low,27297
3016,2023-11-30 16:00:00,Data Loss,low,27297
3017,2023-11-30 16:00:00,UX,low,27297
3018,2023-11-30 18:00:00,UX,low,23340
3019,2023-11-30 18:00:00,Slow,low,23340
3020,2023-11-30 18:00:00,Slow,low,23340
3021,2023-11-30 18:00:00,Slow,low,23340
3022,2023-11-30 18:00:00,Slow,low,23340
3023,2023-11-30 18:00:00,UX,low,23340
3024,2023-11-30 21:00:00,Login,low,24859
3025,2023-11-30 21:00:00,Slow,low,24859
3026,2023-11-30 21:00:00,Rendering,low,24859
3027,2023-11-30 21:00:00,UX,low,24859
3028,2023-11-30 21:00:00,Login,low,24859
3029,2023-11-30 21:00:00,UX,low,24859
3030,2023-12-01 15:00:00,UX,low,26489
3031,2023-12-01 15:00:00,Rendering,low,26489
3032,2023-12-01 15:00:00,System Outage,low,26489
3033,2023-12-01 15:00:00,Slow,low,26489
3034,2023-12-01 15:00:00,Slow,low,26489
3035,2023-12-01 15:00:00,UX,low,26489
3036,2023-12-01 15:00:00,UX,low,26489
3037,2023-12-01 16:00:00,Frozen,low,27718
3038,2023-12-01 16:00:00,System Outage,low,27718
3039,2023-12-01 16:00:00,UX,low,27718
3040,2023-12-01 16:00:00,Slow,low,27718
3041,2023-12-01 16:00:00,Login,low,27718
3042,2023-12-01 16:00:00,Data Loss,low,27718
3043,2023-12-01 16:00:00,Slow,low,27718
3044,2023-12-01 18:00:00,UX,low,25173
3045,2023-12-01 18:00:00,Rendering,low,25173
3046,2023-12-01 18:00:00,Slow,low,25173
3047,2023-12-01 18:00:00,Slow,low,25173
3048,2023-12-01 18:00:00,UX,low,25173
3049,2023-12-01 18:00:00,Slow,low,25173
3050,2023-12-01 20:00:00,Login,low,21562
3051,2023-12-01 20:00:00,UX,low,21562
3052,2023-12-01 20:00:00,Slow,low,21562
3053,2023-12-01 20:00:00,Slow,low,21562
3054,2023-12-01 20:00:00,Slow,low,21562
3055,2023-12-04 13:00:00,UX,low,25615
3056,2023-12-04 13:00:00,Rendering,low,25615
3057,2023-12-04 13:00:00,Frozen,low,25615
3058,2023-12-04 13:00:00,Login,low,25615
3059,2023-12-04 13:00:00,UX,low,25615
3060,2023-12-04 13:00:00,Login,low,25615
3061,2023-12-04 14:00:00,Rendering,low,27442
3062,2023-12-04 14:00:00,UX,low,27442
3063,2023-12-04 14:00:00,UX,low,27442
3064,2023-12-04 14:00:00,Login,low,27442
3065,2023-12-04 14:00:00,Slow,low,27442
3066,2023-12-04 14:00:00,Slow,low,27442
3067,2023-12-04 14:00:00,Slow,low,27442
3068,2023-12-04 15:00:00,UX,low,25875
3069,2023-12-04 15:00:00,Slow,low,25875
3070,2023-12-04 15:00:00,Slow,low,25875
3071,2023-12-04 15:00:00,Data Loss,low,25875
3072,2023-12-04 15:00:00,Data Loss,low,25875
3073,2023-12-04 15:00:00,Slow,low,25875
3074,2023-12-04 16:00:00,Frozen,low,27324
3075,2023-12-04 16:00:00,Frozen,low,27324
3076,2023-12-04 16:00:00,Login,low,27324
3077,2023-12-04 16:00:00,Login,low,27324
3078,2023-12-04 16:00:00,Slow,low,27324
3079,2023-12-04 16:00:00,Frozen,low,27324
3080,2023-12-04 16:00:00,Frozen,low,27324
3081,2023-12-04 18:00:00,Rendering,low,20974
3082,2023-12-04 18:00:00,Slow,low,20974
3083,2023-12-04 18:00:00,Rendering,low,20974
3084,2023-12-04 18:00:00,UX,low,20974
3085,2023-12-04 18:00:00,Frozen,low,20974
3086,2023-12-04 19:00:00,UX,low,20824
3087,2023-12-04 19:00:00,System Outage,low,20824
3088,2023-12-04 19:00:00,UX,low,20824
3089,2023-12-04 19:00:00,UX,low,20824
3090,2023-12-04 19:00:00,Slow,low,20824
3091,2023-12-04 21:00:00,Login,low,23780
3092,2023-12-04 21:00:00,System Outage,low,23780
3093,2023-12-04 21:00:00,Frozen,low,23780
3094,2023-12-04 21:00:00,UX,low,23780
3095,2023-12-04 21:00:00,Slow,low,23780
3096,2023-12-04 21:00:00,Frozen,low,23780
3097,2023-12-05 14:00:00,Slow,low,25624
3098,2023-12-05 14:00:00,Slow,low,25624
3099,2023-12-05 14:00:00,Slow,low,25624
3100,2023-12-05 14:00:00,Slow,low,25624
3101,2023-12-05 14:00:00,UX,low,25624
3102,2023-12-05 14:00:00,Frozen,low,25624
3103,2023-12-05 16:00:00,System Outage,low,27118
3104,2023-12-05 16:00:00,Frozen,low,27118
3105,2023-12-05 16:00:00,Slow,low,27118
3106,2023-12-05 16:00:00,UX,low,27118
3107,2023-12-05 16:00:00,Slow,low,27118
3108,2023-12-05 16:00:00,Slow,low,27118
3109,2023-12-05 16:00:00,Data Loss,low,27118
3110,2023-12-05 18:00:00,UX,low,24228
3111,2023-12-05 18:00:00,Login,low,24228
3112,2023-12-05 18:00:00,Frozen,low,24228
3113,2023-12-05 18:00:00,Rendering,low,24228
3114,2023-12-05 18:00:00,Login,low,24228
3115,2023-12-05 18:00:00,Data Loss,low,24228
3116,2023-12-05 19:00:00,Slow,low,22902
3117,2023-12-05 19:00:00,System Outage,low,22902
3118,2023-12-05 19:00:00,Slow,low,22902
3119,2023-12-05 19:00:00,Rendering,low,22902
3120,2023-12-05 19:00:00,Frozen,low,22902
3121,2023-12-05 19:00:00,Slow,low,22902
3122,2023-12-05 20:00:00,Frozen,low,22498
3123,2023-12-05 20:00:00,Slow,low,22498
3124,2023-12-05 20:00:00,Frozen,low,22498
3125,2023-12-05 20:00:00,Frozen,low,22498
3126,2023-12-05 20:00:00,Frozen,low,22498
3127,2023-12-05 20:00:00,Frozen,low,22498
3128,2023-12-05 21:00:00,Login,low,23552
3129,2023-12-05 21:00:00,Login,low,23552
3130,2023-12-05 21:00:00,Frozen,low,23552
3131,2023-12-05 21:00:00,Data Loss,low,23552
3132,2023-12-05 21:00:00,Slow,low,23552
3133,2023-12-05 21:00:00,Slow,low,23552
3134,2023-12-06 14:00:00,Slow,high,35274
3135,2023-12-06 14:00:00,Frozen,high,35274
3136,2023-12-06 14:00:00,Login,high,35274
3137,2023-12-06 14:00:00,Slow,high,35274
3138,2023-12-06 14:00:00,System Outage,high,35274
3139,2023-12-06 14:00:00,Frozen,high,35274
3140,2023-12-06 14:00:00,Frozen,high,35274
3141,2023-12-06 14:00:00,System Outage,high,35274
3142,2023-12-06 14:00:00,Login,high,35274
3143,2023-12-06 14:00:00,Frozen,high,35274
3144,2023-12-06 14:00:00,Frozen,high,35274
3145,2023-12-06 14:00:00,Login,high,35274
3146,2023-12-06 14:00:00,Slow,high,35274
3147,2023-12-06 14:00:00,Slow,high,35274
3148,2023-12-06 14:00:00,System Outage,high,35274
3149,2023-12-06 14:00:00,System Outage,high,35274
3150,2023-12-06 14:00:00,Frozen,high,35274
3151,2023-12-06 14:00:00,Login,high,35274
3152,2023-12-06 14:00:00,Frozen,high,35274
3153,2023-12-06 14:00:00,UX,low,35274
3154,2023-12-06 14:00:00,Data Loss,low,35274
3155,2023-12-06 14:00:00,Rendering,low,35274
3156,2023-12-06 14:00:00,Slow,low,35274
3157,2023-12-06 14:00:00,Rendering,low,35274
3158,2023-12-06 14:00:00,Frozen,low,35274
3159,2023-12-06 14:00:00,System Outage,low,35274
3160,2023-12-06 14:00:00,System Outage,low,35274
3161,2023-12-06 14:00:00,Rendering,low,35274
3162,2023-12-06 14:00:00,Rendering,low,35274
3163,2023-12-06 14:00:00,UX,low,35274
3164,2023-12-06 15:00:00,Slow,high,33358
3165,2023-12-06 15:00:00,System Outage,high,33358
3166,2023-12-06 15:00:00,Data Loss,high,33358
3167,2023-12-06 15:00:00,Login,high,33358
3168,2023-12-06 15:00:00,Login,high,33358
3169,2023-12-06 15:00:00,Slow,high,33358
3170,2023-12-06 15:00:00,Frozen,high,33358
3171,2023-12-06 15:00:00,System Outage,high,33358
3172,2023-12-06 15:00:00,Slow,high,33358
3173,2023-12-06 15:00:00,Login,high,33358
3174,2023-12-06 15:00:00,Data Loss,high,33358
3175,2023-12-06 15:00:00,Frozen,high,33358
3176,2023-12-06 15:00:00,Frozen,high,33358
3177,2023-12-06 15:00:00,Slow,high,33358
3178,2023-12-06 15:00:00,Login,high,33358
3179,2023-12-06 15:00:00,Login,high,33358
3180,2023-12-06 15:00:00,Frozen,high,33358
3181,2023-12-06 15:00:00,Slow,high,33358
3182,2023-12-06 15:00:00,Rendering,low,33358
3183,2023-12-06 15:00:00,Slow,low,33358
3184,2023-12-06 15:00:00,Slow,low,33358
3185,2023-12-06 15:00:00,UX,low,33358
3186,2023-12-06 15:00:00,Rendering,low,33358
3187,2023-12-06 15:00:00,Slow,low,33358
3188,2023-12-06 15:00:00,Frozen,low,33358
3189,2023-12-06 15:00:00,UX,low,33358
3190,2023-12-06 15:00:00,Rendering,low,33358
3191,2023-12-06 15:00:00,Slow,low,33358
3192,2023-12-06 16:00:00,Frozen,low,27706
3193,2023-12-06 16:00:00,Slow,low,27706
3194,2023-12-06 16:00:00,Slow,low,27706
3195,2023-12-06 16:00:00,UX,low,27706
3196,2023-12-06 16:00:00,Slow,low,27706
3197,2023-12-06 16:00:00,Frozen,low,27706
3198,2023-12-06 16:00:00,Rendering,low,27706
3199,2023-12-06 17:00:00,UX,low,20876
3200,2023-12-06 17:00:00,Slow,low,20876
3201,2023-12-06 17:00:00,UX,low,20876
3202,2023-12-06 17:00:00,Data Loss,low,20876
3203,2023-12-06 17:00:00,Frozen,low,20876
3204,2023-12-06 18:00:00,UX,low,20566
3205,2023-12-06 18:00:00,Login,low,20566
3206,2023-12-06 18:00:00,Frozen,low,20566
3207,2023-12-06 18:00:00,Slow,low,20566
3208,2023-12-06 18:00:00,System Outage,low,20566
3209,2023-12-06 19:00:00,Rendering,low,20261
3210,2023-12-06 19:00:00,UX,low,20261
3211,2023-12-06 19:00:00,Slow,low,20261
3212,2023-12-06 19:00:00,Slow,low,20261
3213,2023-12-06 19:00:00,Frozen,low,20261
3214,2023-12-06 20:00:00,Login,low,21560
3215,2023-12-06 20:00:00,UX,low,21560
3216,2023-12-06 20:00:00,System Outage,low,21560
